Time	Node	Type	Packets	
1	Rtr1	CacheHits	7
1	Rtr1	CacheMisses	1598
1	Rtr2	CacheHits	7
1	Rtr2	CacheMisses	1621
1	Rtr3	CacheHits	7
1	Rtr3	CacheMisses	1590
1	Rtr7	CacheHits	9
1	Rtr7	CacheMisses	4754
1	Rtr4	CacheHits	949
1	Rtr4	CacheMisses	1969
1	Rtr5	CacheHits	544
1	Rtr5	CacheMisses	2419
1	Rtr6	CacheHits	876
1	Rtr6	CacheMisses	2014
1	Src1	CacheHits	5
1	Src1	CacheMisses	550
1	Src2	CacheHits	5
1	Src2	CacheMisses	528
1	Src3	CacheHits	5
1	Src3	CacheMisses	551
1	Src4	CacheHits	5
1	Src4	CacheMisses	564
1	Src5	CacheHits	5
1	Src5	CacheMisses	546
1	Src6	CacheHits	5
1	Src6	CacheMisses	541
1	Src7	CacheHits	5
1	Src7	CacheMisses	518
1	Src8	CacheHits	5
1	Src8	CacheMisses	565
1	Src9	CacheHits	5
1	Src9	CacheMisses	542
1	Dst1	CacheHits	137
1	Dst1	CacheMisses	522
1	Dst2	CacheHits	133
1	Dst2	CacheMisses	543
1	Dst3	CacheHits	140
1	Dst3	CacheMisses	507
1	Dst4	CacheHits	282
1	Dst4	CacheMisses	539
1	Dst5	CacheHits	263
1	Dst5	CacheMisses	530
1	Dst6	CacheHits	266
1	Dst6	CacheMisses	534
1	Dst7	CacheHits	154
1	Dst7	CacheMisses	524
1	Dst8	CacheHits	138
1	Dst8	CacheMisses	517
1	Dst9	CacheHits	153
1	Dst9	CacheMisses	543
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	1193
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	1219
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	1111
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	3508
2	Rtr4	CacheHits	430
2	Rtr4	CacheMisses	2417
2	Rtr5	CacheHits	231
2	Rtr5	CacheMisses	2719
2	Rtr6	CacheHits	316
2	Rtr6	CacheMisses	2611
2	Src1	CacheHits	0
2	Src1	CacheMisses	373
2	Src2	CacheHits	0
2	Src2	CacheMisses	405
2	Src3	CacheHits	0
2	Src3	CacheMisses	409
2	Src4	CacheHits	0
2	Src4	CacheMisses	369
2	Src5	CacheHits	0
2	Src5	CacheMisses	403
2	Src6	CacheHits	0
2	Src6	CacheMisses	436
2	Src7	CacheHits	0
2	Src7	CacheMisses	368
2	Src8	CacheHits	0
2	Src8	CacheMisses	366
2	Src9	CacheHits	0
2	Src9	CacheMisses	375
2	Dst1	CacheHits	420
2	Dst1	CacheMisses	374
2	Dst2	CacheHits	434
2	Dst2	CacheMisses	373
2	Dst3	CacheHits	442
2	Dst3	CacheMisses	351
2	Dst4	CacheHits	457
2	Dst4	CacheMisses	438
2	Dst5	CacheHits	521
2	Dst5	CacheMisses	413
2	Dst6	CacheHits	530
2	Dst6	CacheMisses	360
2	Dst7	CacheHits	442
2	Dst7	CacheMisses	411
2	Dst8	CacheHits	477
2	Dst8	CacheMisses	416
2	Dst9	CacheHits	485
2	Dst9	CacheMisses	358
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	1217
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	1203
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	1187
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	3595
3	Rtr4	CacheHits	167
3	Rtr4	CacheMisses	2779
3	Rtr5	CacheHits	83
3	Rtr5	CacheMisses	2826
3	Rtr6	CacheHits	106
3	Rtr6	CacheMisses	2905
3	Src1	CacheHits	0
3	Src1	CacheMisses	402
3	Src2	CacheHits	0
3	Src2	CacheMisses	453
3	Src3	CacheHits	0
3	Src3	CacheMisses	374
3	Src4	CacheHits	0
3	Src4	CacheMisses	356
3	Src5	CacheHits	0
3	Src5	CacheMisses	398
3	Src6	CacheHits	0
3	Src6	CacheMisses	466
3	Src7	CacheHits	0
3	Src7	CacheMisses	425
3	Src8	CacheHits	0
3	Src8	CacheMisses	408
3	Src9	CacheHits	0
3	Src9	CacheMisses	361
3	Dst1	CacheHits	561
3	Dst1	CacheMisses	365
3	Dst2	CacheHits	520
3	Dst2	CacheMisses	421
3	Dst3	CacheHits	468
3	Dst3	CacheMisses	439
3	Dst4	CacheHits	388
3	Dst4	CacheMisses	570
3	Dst5	CacheHits	384
3	Dst5	CacheMisses	570
3	Dst6	CacheHits	456
3	Dst6	CacheMisses	457
3	Dst7	CacheHits	507
3	Dst7	CacheMisses	435
3	Dst8	CacheHits	511
3	Dst8	CacheMisses	491
3	Dst9	CacheHits	563
3	Dst9	CacheMisses	402
4	Rtr1	CacheHits	0
4	Rtr1	CacheMisses	1181
4	Rtr2	CacheHits	0
4	Rtr2	CacheMisses	1166
4	Rtr3	CacheHits	0
4	Rtr3	CacheMisses	1168
4	Rtr7	CacheHits	0
4	Rtr7	CacheMisses	3547
4	Rtr4	CacheHits	76
4	Rtr4	CacheMisses	2883
4	Rtr5	CacheHits	49
4	Rtr5	CacheMisses	2882
4	Rtr6	CacheHits	51
4	Rtr6	CacheMisses	2870
4	Src1	CacheHits	0
4	Src1	CacheMisses	381
4	Src2	CacheHits	0
4	Src2	CacheMisses	393
4	Src3	CacheHits	0
4	Src3	CacheMisses	397
4	Src4	CacheHits	0
4	Src4	CacheMisses	415
4	Src5	CacheHits	0
4	Src5	CacheMisses	388
4	Src6	CacheHits	0
4	Src6	CacheMisses	351
4	Src7	CacheHits	0
4	Src7	CacheMisses	391
4	Src8	CacheHits	0
4	Src8	CacheMisses	371
4	Src9	CacheHits	0
4	Src9	CacheMisses	399
4	Dst1	CacheHits	193
4	Dst1	CacheMisses	778
4	Dst2	CacheHits	125
4	Dst2	CacheMisses	830
4	Dst3	CacheHits	84
4	Dst3	CacheMisses	876
4	Dst4	CacheHits	74
4	Dst4	CacheMisses	895
