Time	Node	Type	Packets	
1	Rtr1	CacheHits	7
1	Rtr1	CacheMisses	1658
1	Rtr2	CacheHits	7
1	Rtr2	CacheMisses	1516
1	Rtr3	CacheHits	7
1	Rtr3	CacheMisses	1560
1	Rtr7	CacheHits	9
1	Rtr7	CacheMisses	4693
1	Rtr4	CacheHits	1365
1	Rtr4	CacheMisses	1556
1	Rtr5	CacheHits	1388
1	Rtr5	CacheMisses	1498
1	Rtr6	CacheHits	1303
1	Rtr6	CacheMisses	1642
1	Src1	CacheHits	5
1	Src1	CacheMisses	512
1	Src2	CacheHits	5
1	Src2	CacheMisses	590
1	Src3	CacheHits	5
1	Src3	CacheMisses	576
1	Src4	CacheHits	5
1	Src4	CacheMisses	510
1	Src5	CacheHits	5
1	Src5	CacheMisses	528
1	Src6	CacheHits	5
1	Src6	CacheMisses	516
1	Src7	CacheHits	5
1	Src7	CacheMisses	523
1	Src8	CacheHits	5
1	Src8	CacheMisses	516
1	Src9	CacheHits	5
1	Src9	CacheMisses	551
1	Dst1	CacheHits	5
1	Dst1	CacheMisses	551
1	Dst2	CacheHits	5
1	Dst2	CacheMisses	500
1	Dst3	CacheHits	5
1	Dst3	CacheMisses	511
1	Dst4	CacheHits	5
1	Dst4	CacheMisses	497
1	Dst5	CacheHits	5
1	Dst5	CacheMisses	517
1	Dst6	CacheHits	5
1	Dst6	CacheMisses	490
1	Dst7	CacheHits	5
1	Dst7	CacheMisses	569
1	Dst8	CacheHits	5
1	Dst8	CacheMisses	590
1	Dst9	CacheHits	5
1	Dst9	CacheMisses	489
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	1206
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	1149
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	1173
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	3491
2	Rtr4	CacheHits	1543
2	Rtr4	CacheMisses	1362
2	Rtr5	CacheHits	1617
2	Rtr5	CacheMisses	1374
2	Rtr6	CacheHits	1405
2	Rtr6	CacheMisses	1500
2	Src1	CacheHits	0
2	Src1	CacheMisses	372
2	Src2	CacheHits	0
2	Src2	CacheMisses	372
2	Src3	CacheHits	0
2	Src3	CacheMisses	456
2	Src4	CacheHits	0
2	Src4	CacheMisses	365
2	Src5	CacheHits	0
2	Src5	CacheMisses	369
2	Src6	CacheHits	0
2	Src6	CacheMisses	410
2	Src7	CacheHits	0
2	Src7	CacheMisses	344
2	Src8	CacheHits	0
2	Src8	CacheMisses	436
2	Src9	CacheHits	0
2	Src9	CacheMisses	402
2	Dst1	CacheHits	73
2	Dst1	CacheMisses	379
2	Dst2	CacheHits	69
2	Dst2	CacheMisses	424
2	Dst3	CacheHits	78
2	Dst3	CacheMisses	329
2	Dst4	CacheHits	70
2	Dst4	CacheMisses	411
2	Dst5	CacheHits	79
2	Dst5	CacheMisses	363
2	Dst6	CacheHits	81
2	Dst6	CacheMisses	362
2	Dst7	CacheHits	85
2	Dst7	CacheMisses	463
2	Dst8	CacheHits	101
2	Dst8	CacheMisses	372
2	Dst9	CacheHits	106
2	Dst9	CacheMisses	358
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	1195
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	1198
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	1187
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	3597
3	Rtr4	CacheHits	1087
3	Rtr4	CacheMisses	1820
3	Rtr5	CacheHits	1137
3	Rtr5	CacheMisses	1771
3	Rtr6	CacheHits	1127
3	Rtr6	CacheMisses	1822
3	Src1	CacheHits	0
3	Src1	CacheMisses	393
3	Src2	CacheHits	0
3	Src2	CacheMisses	426
3	Src3	CacheHits	0
3	Src3	CacheMisses	392
3	Src4	CacheHits	0
3	Src4	CacheMisses	375
3	Src5	CacheHits	0
3	Src5	CacheMisses	416
3	Src6	CacheHits	0
3	Src6	CacheMisses	401
3	Src7	CacheHits	0
3	Src7	CacheMisses	405
3	Src8	CacheHits	0
3	Src8	CacheMisses	387
3	Src9	CacheHits	0
3	Src9	CacheMisses	392
3	Dst1	CacheHits	194
3	Dst1	CacheMisses	402
3	Dst2	CacheHits	203
3	Dst2	CacheMisses	394
3	Dst3	CacheHits	212
3	Dst3	CacheMisses	419
3	Dst4	CacheHits	191
3	Dst4	CacheMisses	392
3	Dst5	CacheHits	187
3	Dst5	CacheMisses	433
3	Dst6	CacheHits	184
3	Dst6	CacheMisses	381
3	Dst7	CacheHits	206
3	Dst7	CacheMisses	392
3	Dst8	CacheHits	217
3	Dst8	CacheMisses	385
3	Dst9	CacheHits	223
3	Dst9	CacheMisses	390
4	Rtr1	CacheHits	0
4	Rtr1	CacheMisses	1316
4	Rtr2	CacheHits	0
4	Rtr2	CacheMisses	1163
4	Rtr3	CacheHits	0
4	Rtr3	CacheMisses	1225
4	Rtr7	CacheHits	0
4	Rtr7	CacheMisses	3715
4	Rtr4	CacheHits	862
4	Rtr4	CacheMisses	2023
4	Rtr5	CacheHits	884
4	Rtr5	CacheMisses	1963
4	Rtr6	CacheHits	824
4	Rtr6	CacheMisses	2185
4	Src1	CacheHits	0
4	Src1	CacheMisses	451
4	Src2	CacheHits	0
4	Src2	CacheMisses	436
4	Src3	CacheHits	0
4	Src3	CacheMisses	429
4	Src4	CacheHits	0
4	Src4	CacheMisses	371
4	Src5	CacheHits	0
4	Src5	CacheMisses	431
4	Src6	CacheHits	0
4	Src6	CacheMisses	367
4	Src7	CacheHits	0
4	Src7	CacheMisses	371
4	Src8	CacheHits	0
4	Src8	CacheMisses	418
4	Src9	CacheHits	0
4	Src9	CacheMisses	416
4	Dst1	CacheHits	253
4	Dst1	CacheMisses	429
4	Dst2	CacheHits	265
4	Dst2	CacheMisses	420
4	Dst3	CacheHits	271
4	Dst3	CacheMisses	384
4	Dst4	CacheHits	280
4	Dst4	CacheMisses	371
4	Dst5	CacheHits	251
4	Dst5	CacheMisses	425
4	Dst6	CacheHits	260
4	Dst6	CacheMisses	376
4	Dst7	CacheHits	290
4	Dst7	CacheMisses	387
4	Dst8	CacheHits	266
4	Dst8	CacheMisses	477
4	Dst9	CacheHits	321
4	Dst9	CacheMisses	443
5	Rtr1	CacheHits	0
5	Rtr1	CacheMisses	1073
5	Rtr2	CacheHits	0
5	Rtr2	CacheMisses	1269
5	Rtr3	CacheHits	0
5	Rtr3	CacheMisses	1343
5	Rtr7	CacheHits	0
5	Rtr7	CacheMisses	3700
5	Rtr4	CacheHits	637
5	Rtr4	CacheMisses	2302
5	Rtr5	CacheHits	701
5	Rtr5	CacheMisses	2296
5	Rtr6	CacheHits	823
5	Rtr6	CacheMisses	2214
5	Src1	CacheHits	0
5	Src1	CacheMisses	332
5	Src2	CacheHits	0
5	Src2	CacheMisses	366
5	Src3	CacheHits	0
5	Src3	CacheMisses	351
5	Src4	CacheHits	0
5	Src4	CacheMisses	412
5	Src5	CacheHits	0
5	Src5	CacheMisses	479
5	Src6	CacheHits	0
5	Src6	CacheMisses	382
5	Src7	CacheHits	0
5	Src7	CacheMisses	409
5	Src8	CacheHits	0
5	Src8	CacheMisses	451
5	Src9	CacheHits	0
5	Src9	CacheMisses	481
5	Dst1	CacheHits	275
5	Dst1	CacheMisses	503
5	Dst2	CacheHits	277
5	Dst2	CacheMisses	491
5	Dst3	CacheHits	365
5	Dst3	CacheMisses	384
5	Dst4	CacheHits	329
5	Dst4	CacheMisses	409
5	Dst5	CacheHits	322
5	Dst5	CacheMisses	480
5	Dst6	CacheHits	335
5	Dst6	CacheMisses	409
5	Dst7	CacheHits	329
5	Dst7	CacheMisses	423
5	Dst8	CacheHits	350
5	Dst8	CacheMisses	404
5	Dst9	CacheHits	323
5	Dst9	CacheMisses	393
6	Rtr1	CacheHits	0
6	Rtr1	CacheMisses	1191
6	Rtr2	CacheHits	0
6	Rtr2	CacheMisses	1195
6	Rtr3	CacheHits	0
6	Rtr3	CacheMisses	1116
6	Rtr7	CacheHits	0
6	Rtr7	CacheMisses	3485
6	Rtr4	CacheHits	647
6	Rtr4	CacheMisses	2318
6	Rtr5	CacheHits	645
6	Rtr5	CacheMisses	2249
6	Rtr6	CacheHits	618
6	Rtr6	CacheMisses	2403
6	Src1	CacheHits	0
6	Src1	CacheMisses	411
6	Src2	CacheHits	0
6	Src2	CacheMisses	450
6	Src3	CacheHits	0
6	Src3	CacheMisses	362
6	Src4	CacheHits	0
6	Src4	CacheMisses	373
6	Src5	CacheHits	0
6	Src5	CacheMisses	417
6	Src6	CacheHits	0
6	Src6	CacheMisses	393
6	Src7	CacheHits	0
6	Src7	CacheMisses	419
6	Src8	CacheHits	0
6	Src8	CacheMisses	359
6	Src9	CacheHits	0
6	Src9	CacheMisses	330
6	Dst1	CacheHits	352
6	Dst1	CacheMisses	401
6	Dst2	CacheHits	314
6	Dst2	CacheMisses	433
6	Dst3	CacheHits	296
6	Dst3	CacheMisses	513
6	Dst4	CacheHits	298
6	Dst4	CacheMisses	435
6	Dst5	CacheHits	299
6	Dst5	CacheMisses	514
6	Dst6	CacheHits	299
6	Dst6	CacheMisses	408
6	Dst7	CacheHits	355
6	Dst7	CacheMisses	419
6	Dst8	CacheHits	343
6	Dst8	CacheMisses	473
6	Dst9	CacheHits	355
6	Dst9	CacheMisses	449
7	Rtr1	CacheHits	0
7	Rtr1	CacheMisses	1267
7	Rtr2	CacheHits	0
7	Rtr2	CacheMisses	1133
7	Rtr3	CacheHits	0
7	Rtr3	CacheMisses	1190
7	Rtr7	CacheHits	0
7	Rtr7	CacheMisses	3586
7	Rtr4	CacheHits	499
7	Rtr4	CacheMisses	2493
7	Rtr5	CacheHits	542
7	Rtr5	CacheMisses	2370
7	Rtr6	CacheHits	494
7	Rtr6	CacheMisses	2512
7	Src1	CacheHits	0
7	Src1	CacheMisses	446
7	Src2	CacheHits	0
7	Src2	CacheMisses	371
7	Src3	CacheHits	0
7	Src3	CacheMisses	440
7	Src4	CacheHits	0
7	Src4	CacheMisses	371
7	Src5	CacheHits	0
7	Src5	CacheMisses	374
7	Src6	CacheHits	0
7	Src6	CacheMisses	389
7	Src7	CacheHits	0
7	Src7	CacheMisses	373
7	Src8	CacheHits	0
7	Src8	CacheMisses	456
7	Src9	CacheHits	0
7	Src9	CacheMisses	372
7	Dst1	CacheHits	337
7	Dst1	CacheMisses	487
7	Dst2	CacheHits	318
7	Dst2	CacheMisses	546
7	Dst3	CacheHits	329
7	Dst3	CacheMisses	475
7	Dst4	CacheHits	313
7	Dst4	CacheMisses	472
7	Dst5	CacheHits	322
7	Dst5	CacheMisses	491
7	Dst6	CacheHits	305
7	Dst6	CacheMisses	467
7	Dst7	CacheHits	309
7	Dst7	CacheMisses	537
7	Dst8	CacheHits	302
7	Dst8	CacheMisses	544
7	Dst9	CacheHits	305
7	Dst9	CacheMisses	515
8	Rtr1	CacheHits	0
8	Rtr1	CacheMisses	1196
8	Rtr2	CacheHits	0
8	Rtr2	CacheMisses	1186
8	Rtr3	CacheHits	0
8	Rtr3	CacheMisses	1243
8	Rtr7	CacheHits	0
8	Rtr7	CacheMisses	3627
8	Rtr4	CacheHits	451
8	Rtr4	CacheMisses	2547
8	Rtr5	CacheHits	461
8	Rtr5	CacheMisses	2417
8	Rtr6	CacheHits	500
8	Rtr6	CacheMisses	2504
8	Src1	CacheHits	0
8	Src1	CacheMisses	338
8	Src2	CacheHits	0
8	Src2	CacheMisses	443
8	Src3	CacheHits	0
8	Src3	CacheMisses	400
8	Src4	CacheHits	0
8	Src4	CacheMisses	393
8	Src5	CacheHits	0
8	Src5	CacheMisses	433
8	Src6	CacheHits	0
8	Src6	CacheMisses	361
8	Src7	CacheHits	0
8	Src7	CacheMisses	454
8	Src8	CacheHits	0
8	Src8	CacheMisses	404
8	Src9	CacheHits	0
8	Src9	CacheMisses	396
8	Dst1	CacheHits	350
8	Dst1	CacheMisses	495
8	Dst2	CacheHits	275
8	Dst2	CacheMisses	579
8	Dst3	CacheHits	299
8	Dst3	CacheMisses	549
8	Dst4	CacheHits	269
8	Dst4	CacheMisses	504
8	Dst5	CacheHits	273
8	Dst5	CacheMisses	564
8	Dst6	CacheHits	293
8	Dst6	CacheMisses	504
8	Dst7	CacheHits	286
8	Dst7	CacheMisses	560
8	Dst8	CacheHits	302
8	Dst8	CacheMisses	549
8	Dst9	CacheHits	322
8	Dst9	CacheMisses	491
9	Rtr1	CacheHits	0
9	Rtr1	CacheMisses	1031
9	Rtr2	CacheHits	0
9	Rtr2	CacheMisses	1274
9	Rtr3	CacheHits	0
9	Rtr3	CacheMisses	1138
9	Rtr7	CacheHits	0
9	Rtr7	CacheMisses	3474
9	Rtr4	CacheHits	385
9	Rtr4	CacheMisses	2571
9	Rtr5	CacheHits	348
9	Rtr5	CacheMisses	2588
9	Rtr6	CacheHits	444
9	Rtr6	CacheMisses	2564
9	Src1	CacheHits	0
9	Src1	CacheMisses	392
9	Src2	CacheHits	0
9	Src2	CacheMisses	329
9	Src3	CacheHits	0
9	Src3	CacheMisses	311
9	Src4	CacheHits	0
9	Src4	CacheMisses	430
9	Src5	CacheHits	0
9	Src5	CacheMisses	452
9	Src6	CacheHits	0
9	Src6	CacheMisses	385
9	Src7	CacheHits	0
9	Src7	CacheMisses	390
9	Src8	CacheHits	0
9	Src8	CacheMisses	398
9	Src9	CacheHits	0
9	Src9	CacheMisses	339
9	Dst1	CacheHits	329
9	Dst1	CacheMisses	530
9	Dst2	CacheHits	294
9	Dst2	CacheMisses	566
9	Dst3	CacheHits	263
9	Dst3	CacheMisses	589
9	Dst4	CacheHits	283
9	Dst4	CacheMisses	576
9	Dst5	CacheHits	235
9	Dst5	CacheMisses	632
9	Dst6	CacheHits	271
9	Dst6	CacheMisses	593
9	Dst7	CacheHits	318
9	Dst7	CacheMisses	515
9	Dst8	CacheHits	290
9	Dst8	CacheMisses	539
9	Dst9	CacheHits	328
9	Dst9	CacheMisses	573
