Time	Node	Type	Packets	
1	Rtr1	CacheHits	72
1	Rtr1	CacheMisses	934
1	Rtr2	CacheHits	59
1	Rtr2	CacheMisses	911
1	Rtr3	CacheHits	64
1	Rtr3	CacheMisses	917
1	Rtr7	CacheHits	175
1	Rtr7	CacheMisses	2793
1	Rtr4	CacheHits	171
1	Rtr4	CacheMisses	1177
1	Rtr5	CacheHits	187
1	Rtr5	CacheMisses	1082
1	Rtr6	CacheHits	191
1	Rtr6	CacheMisses	1167
1	Src1	CacheHits	510
1	Src1	CacheMisses	330
1	Src2	CacheHits	460
1	Src2	CacheMisses	321
1	Src3	CacheHits	420
1	Src3	CacheMisses	314
1	Src4	CacheHits	559
1	Src4	CacheMisses	298
1	Src5	CacheHits	482
1	Src5	CacheMisses	332
1	Src6	CacheHits	477
1	Src6	CacheMisses	303
1	Src7	CacheHits	505
1	Src7	CacheMisses	324
1	Src8	CacheHits	477
1	Src8	CacheMisses	314
1	Src9	CacheHits	440
1	Src9	CacheMisses	301
1	Dst1	CacheHits	184
1	Dst1	CacheMisses	269
1	Dst2	CacheHits	135
1	Dst2	CacheMisses	272
1	Dst3	CacheHits	119
1	Dst3	CacheMisses	284
1	Dst4	CacheHits	143
1	Dst4	CacheMisses	258
1	Dst5	CacheHits	117
1	Dst5	CacheMisses	283
1	Dst6	CacheHits	93
1	Dst6	CacheMisses	251
1	Dst7	CacheHits	181
1	Dst7	CacheMisses	265
1	Dst8	CacheHits	141
1	Dst8	CacheMisses	283
1	Dst9	CacheHits	95
1	Dst9	CacheMisses	280
2	Rtr1	CacheHits	164
2	Rtr1	CacheMisses	627
2	Rtr2	CacheHits	151
2	Rtr2	CacheMisses	597
2	Rtr3	CacheHits	150
2	Rtr3	CacheMisses	667
2	Rtr7	CacheHits	57
2	Rtr7	CacheMisses	1936
2	Rtr4	CacheHits	88
2	Rtr4	CacheMisses	630
2	Rtr5	CacheHits	82
2	Rtr5	CacheMisses	565
2	Rtr6	CacheHits	94
2	Rtr6	CacheMisses	572
2	Src1	CacheHits	699
2	Src1	CacheMisses	255
2	Src2	CacheHits	734
2	Src2	CacheMisses	236
2	Src3	CacheHits	701
2	Src3	CacheMisses	262
2	Src4	CacheHits	740
2	Src4	CacheMisses	222
2	Src5	CacheHits	730
2	Src5	CacheMisses	241
2	Src6	CacheHits	707
2	Src6	CacheMisses	254
2	Src7	CacheHits	696
2	Src7	CacheMisses	265
2	Src8	CacheHits	697
2	Src8	CacheMisses	250
2	Src9	CacheHits	688
2	Src9	CacheMisses	268
2	Dst1	CacheHits	88
2	Dst1	CacheMisses	129
2	Dst2	CacheHits	115
2	Dst2	CacheMisses	107
2	Dst3	CacheHits	131
2	Dst3	CacheMisses	91
2	Dst4	CacheHits	116
2	Dst4	CacheMisses	93
2	Dst5	CacheHits	108
2	Dst5	CacheMisses	87
2	Dst6	CacheHits	98
2	Dst6	CacheMisses	90
