Time	Node	Type	Packets	
1	Rtr1	CacheHits	72
1	Rtr1	CacheMisses	830
1	Rtr2	CacheHits	55
1	Rtr2	CacheMisses	784
1	Rtr3	CacheHits	49
1	Rtr3	CacheMisses	809
1	Rtr7	CacheHits	198
1	Rtr7	CacheMisses	2410
1	Rtr4	CacheHits	183
1	Rtr4	CacheMisses	1033
1	Rtr5	CacheHits	170
1	Rtr5	CacheMisses	956
1	Rtr6	CacheHits	181
1	Rtr6	CacheMisses	1031
1	Src1	CacheHits	562
1	Src1	CacheMisses	282
1	Src2	CacheHits	512
1	Src2	CacheMisses	286
1	Src3	CacheHits	468
1	Src3	CacheMisses	278
1	Src4	CacheHits	613
1	Src4	CacheMisses	254
1	Src5	CacheHits	529
1	Src5	CacheMisses	283
1	Src6	CacheHits	532
1	Src6	CacheMisses	258
1	Src7	CacheHits	551
1	Src7	CacheMisses	285
1	Src8	CacheHits	535
1	Src8	CacheMisses	272
1	Src9	CacheHits	495
1	Src9	CacheMisses	265
1	Dst1	CacheHits	144
1	Dst1	CacheMisses	253
1	Dst2	CacheHits	108
1	Dst2	CacheMisses	252
1	Dst3	CacheHits	91
1	Dst3	CacheMisses	268
1	Dst4	CacheHits	106
1	Dst4	CacheMisses	246
1	Dst5	CacheHits	104
1	Dst5	CacheMisses	255
1	Dst6	CacheHits	67
1	Dst6	CacheMisses	241
1	Dst7	CacheHits	141
1	Dst7	CacheMisses	252
1	Dst8	CacheHits	111
1	Dst8	CacheMisses	266
1	Dst9	CacheHits	74
1	Dst9	CacheMisses	263
2	Rtr1	CacheHits	124
2	Rtr1	CacheMisses	365
2	Rtr2	CacheHits	140
2	Rtr2	CacheMisses	348
2	Rtr3	CacheHits	141
2	Rtr3	CacheMisses	375
2	Rtr7	CacheHits	55
2	Rtr7	CacheMisses	1095
2	Rtr4	CacheHits	56
2	Rtr4	CacheMisses	331
2	Rtr5	CacheHits	53
2	Rtr5	CacheMisses	328
2	Rtr6	CacheHits	58
2	Rtr6	CacheMisses	328
2	Src1	CacheHits	818
2	Src1	CacheMisses	153
2	Src2	CacheHits	819
2	Src2	CacheMisses	158
2	Src3	CacheHits	824
2	Src3	CacheMisses	152
2	Src4	CacheHits	818
2	Src4	CacheMisses	156
2	Src5	CacheHits	837
2	Src5	CacheMisses	148
2	Src6	CacheHits	812
2	Src6	CacheMisses	167
2	Src7	CacheHits	805
2	Src7	CacheMisses	171
2	Src8	CacheHits	821
2	Src8	CacheMisses	157
2	Src9	CacheHits	810
2	Src9	CacheMisses	161
2	Dst1	CacheHits	61
2	Dst1	CacheMisses	53
2	Dst2	CacheHits	64
2	Dst2	CacheMisses	51
2	Dst3	CacheHits	67
2	Dst3	CacheMisses	48
2	Dst4	CacheHits	62
2	Dst4	CacheMisses	53
2	Dst5	CacheHits	53
2	Dst5	CacheMisses	50
2	Dst6	CacheHits	59
2	Dst6	CacheMisses	58
2	Dst7	CacheHits	57
2	Dst7	CacheMisses	55
2	Dst8	CacheHits	78
2	Dst8	CacheMisses	39
2	Dst9	CacheHits	62
2	Dst9	CacheMisses	53
3	Rtr1	CacheHits	244
3	Rtr1	CacheMisses	247
3	Rtr2	CacheHits	231
3	Rtr2	CacheMisses	278
3	Rtr3	CacheHits	217
3	Rtr3	CacheMisses	281
3	Rtr7	CacheHits	40
3	Rtr7	CacheMisses	794
3	Rtr4	CacheHits	54
3	Rtr4	CacheMisses	223
3	Rtr5	CacheHits	70
3	Rtr5	CacheMisses	218
3	Rtr6	CacheHits	65
3	Rtr6	CacheMisses	197
3	Src1	CacheHits	828
3	Src1	CacheMisses	155
3	Src2	CacheHits	826
3	Src2	CacheMisses	156
3	Src3	CacheHits	822
3	Src3	CacheMisses	164
3	Src4	CacheHits	822
3	Src4	CacheMisses	167
3	Src5	CacheHits	808
3	Src5	CacheMisses	176
3	Src6	CacheHits	833
3	Src6	CacheMisses	151
3	Src7	CacheHits	821
3	Src7	CacheMisses	165
3	Src8	CacheHits	828
3	Src8	CacheMisses	160
3	Src9	CacheHits	830
3	Src9	CacheMisses	153
3	Dst1	CacheHits	51
3	Dst1	CacheMisses	14
3	Dst2	CacheHits	72
3	Dst2	CacheMisses	16
3	Dst3	CacheHits	71
3	Dst3	CacheMisses	8
3	Dst4	CacheHits	60
3	Dst4	CacheMisses	11
3	Dst5	CacheHits	59
3	Dst5	CacheMisses	12
3	Dst6	CacheHits	81
3	Dst6	CacheMisses	11
3	Dst7	CacheHits	58
3	Dst7	CacheMisses	9
3	Dst8	CacheHits	76
3	Dst8	CacheMisses	11
3	Dst9	CacheHits	45
3	Dst9	CacheMisses	8
4	Rtr1	CacheHits	248
4	Rtr1	CacheMisses	265
4	Rtr2	CacheHits	246
4	Rtr2	CacheMisses	269
4	Rtr3	CacheHits	202
4	Rtr3	CacheMisses	250
4	Rtr7	CacheHits	37
4	Rtr7	CacheMisses	774
4	Rtr4	CacheHits	70
4	Rtr4	CacheMisses	189
4	Rtr5	CacheHits	102
4	Rtr5	CacheMisses	174
4	Rtr6	CacheHits	53
4	Rtr6	CacheMisses	219
4	Src1	CacheHits	812
4	Src1	CacheMisses	178
4	Src2	CacheHits	830
4	Src2	CacheMisses	154
4	Src3	CacheHits	822
4	Src3	CacheMisses	167
4	Src4	CacheHits	819
4	Src4	CacheMisses	163
4	Src5	CacheHits	817
4	Src5	CacheMisses	170
4	Src6	CacheHits	828
4	Src6	CacheMisses	158
4	Src7	CacheHits	851
4	Src7	CacheMisses	136
4	Src8	CacheHits	824
4	Src8	CacheMisses	164
4	Src9	CacheHits	842
4	Src9	CacheMisses	143
4	Dst1	CacheHits	49
4	Dst1	CacheMisses	3
4	Dst2	CacheHits	79
4	Dst2	CacheMisses	3
4	Dst3	CacheHits	55
4	Dst3	CacheMisses	3
4	Dst4	CacheHits	61
4	Dst4	CacheMisses	3
4	Dst5	CacheHits	44
4	Dst5	CacheMisses	2
4	Dst6	CacheHits	66
4	Dst6	CacheMisses	2
4	Dst7	CacheHits	62
4	Dst7	CacheMisses	4
4	Dst8	CacheHits	85
4	Dst8	CacheMisses	4
4	Dst9	CacheHits	65
4	Dst9	CacheMisses	4
5	Rtr1	CacheHits	230
5	Rtr1	CacheMisses	255
5	Rtr2	CacheHits	219
5	Rtr2	CacheMisses	256
5	Rtr3	CacheHits	240
5	Rtr3	CacheMisses	284
5	Rtr7	CacheHits	30
5	Rtr7	CacheMisses	792
5	Rtr4	CacheHits	80
5	Rtr4	CacheMisses	205
5	Rtr5	CacheHits	95
5	Rtr5	CacheMisses	179
5	Rtr6	CacheHits	58
5	Rtr6	CacheMisses	207
5	Src1	CacheHits	819
5	Src1	CacheMisses	165
5	Src2	CacheHits	826
5	Src2	CacheMisses	159
5	Src3	CacheHits	844
5	Src3	CacheMisses	146
5	Src4	CacheHits	828
5	Src4	CacheMisses	162
5	Src5	CacheHits	830
5	Src5	CacheMisses	157
5	Src6	CacheHits	842
5	Src6	CacheMisses	146
5	Src7	CacheHits	828
5	Src7	CacheMisses	163
5	Src8	CacheHits	802
5	Src8	CacheMisses	182
5	Src9	CacheHits	825
5	Src9	CacheMisses	162
5	Dst1	CacheHits	69
5	Dst1	CacheMisses	1
5	Dst2	CacheHits	82
5	Dst2	CacheMisses	1
5	Dst3	CacheHits	58
5	Dst3	CacheMisses	0
5	Dst4	CacheHits	60
5	Dst4	CacheMisses	0
5	Dst5	CacheHits	46
5	Dst5	CacheMisses	1
5	Dst6	CacheHits	73
5	Dst6	CacheMisses	0
5	Dst7	CacheHits	61
5	Dst7	CacheMisses	2
5	Dst8	CacheHits	78
5	Dst8	CacheMisses	1
5	Dst9	CacheHits	68
5	Dst9	CacheMisses	1
6	Rtr1	CacheHits	258
6	Rtr1	CacheMisses	241
6	Rtr2	CacheHits	224
6	Rtr2	CacheMisses	249
6	Rtr3	CacheHits	232
6	Rtr3	CacheMisses	310
6	Rtr7	CacheHits	43
6	Rtr7	CacheMisses	780
6	Rtr4	CacheHits	69
6	Rtr4	CacheMisses	235
6	Rtr5	CacheHits	94
6	Rtr5	CacheMisses	167
6	Rtr6	CacheHits	52
6	Rtr6	CacheMisses	189
6	Src1	CacheHits	828
6	Src1	CacheMisses	159
6	Src2	CacheHits	823
6	Src2	CacheMisses	161
6	Src3	CacheHits	827
6	Src3	CacheMisses	155
6	Src4	CacheHits	838
6	Src4	CacheMisses	151
6	Src5	CacheHits	837
6	Src5	CacheMisses	152
6	Src6	CacheHits	833
6	Src6	CacheMisses	154
6	Src7	CacheHits	813
6	Src7	CacheMisses	171
6	Src8	CacheHits	811
6	Src8	CacheMisses	173
6	Src9	CacheHits	809
6	Src9	CacheMisses	179
6	Dst1	CacheHits	61
6	Dst1	CacheMisses	1
6	Dst2	CacheHits	94
6	Dst2	CacheMisses	1
6	Dst3	CacheHits	86
6	Dst3	CacheMisses	0
6	Dst4	CacheHits	47
6	Dst4	CacheMisses	0
6	Dst5	CacheHits	56
6	Dst5	CacheMisses	0
6	Dst6	CacheHits	71
6	Dst6	CacheMisses	0
6	Dst7	CacheHits	64
6	Dst7	CacheMisses	0
6	Dst8	CacheHits	75
6	Dst8	CacheMisses	1
6	Dst9	CacheHits	52
6	Dst9	CacheMisses	0
7	Rtr1	CacheHits	224
7	Rtr1	CacheMisses	240
7	Rtr2	CacheHits	209
7	Rtr2	CacheMisses	220
7	Rtr3	CacheHits	226
7	Rtr3	CacheMisses	294
7	Rtr7	CacheHits	39
7	Rtr7	CacheMisses	735
7	Rtr4	CacheHits	79
7	Rtr4	CacheMisses	204
7	Rtr5	CacheHits	91
7	Rtr5	CacheMisses	138
7	Rtr6	CacheHits	74
7	Rtr6	CacheMisses	176
7	Src1	CacheHits	845
7	Src1	CacheMisses	146
7	Src2	CacheHits	828
7	Src2	CacheMisses	153
7	Src3	CacheHits	841
7	Src3	CacheMisses	145
7	Src4	CacheHits	860
7	Src4	CacheMisses	131
7	Src5	CacheHits	849
7	Src5	CacheMisses	145
7	Src6	CacheHits	842
7	Src6	CacheMisses	148
7	Src7	CacheHits	824
7	Src7	CacheMisses	166
7	Src8	CacheHits	822
7	Src8	CacheMisses	166
7	Src9	CacheHits	820
7	Src9	CacheMisses	170
7	Dst1	CacheHits	54
7	Dst1	CacheMisses	0
7	Dst2	CacheHits	79
7	Dst2	CacheMisses	0
7	Dst3	CacheHits	72
7	Dst3	CacheMisses	0
7	Dst4	CacheHits	48
7	Dst4	CacheMisses	0
7	Dst5	CacheHits	43
7	Dst5	CacheMisses	0
7	Dst6	CacheHits	52
7	Dst6	CacheMisses	0
7	Dst7	CacheHits	57
7	Dst7	CacheMisses	0
7	Dst8	CacheHits	64
7	Dst8	CacheMisses	0
7	Dst9	CacheHits	64
7	Dst9	CacheMisses	0
8	Rtr1	CacheHits	263
8	Rtr1	CacheMisses	258
8	Rtr2	CacheHits	232
8	Rtr2	CacheMisses	255
8	Rtr3	CacheHits	201
8	Rtr3	CacheMisses	279
8	Rtr7	CacheHits	46
8	Rtr7	CacheMisses	773
8	Rtr4	CacheHits	73
8	Rtr4	CacheMisses	194
8	Rtr5	CacheHits	118
8	Rtr5	CacheMisses	145
8	Rtr6	CacheHits	77
8	Rtr6	CacheMisses	187
8	Src1	CacheHits	805
8	Src1	CacheMisses	181
8	Src2	CacheHits	811
8	Src2	CacheMisses	175
8	Src3	CacheHits	846
8	Src3	CacheMisses	142
8	Src4	CacheHits	839
8	Src4	CacheMisses	147
8	Src5	CacheHits	818
8	Src5	CacheMisses	169
8	Src6	CacheHits	830
8	Src6	CacheMisses	155
8	Src7	CacheHits	840
8	Src7	CacheMisses	150
