Time	Node	Type	Packets	
1	Rtr1	CacheHits	75
1	Rtr1	CacheMisses	1084
1	Rtr2	CacheHits	77
1	Rtr2	CacheMisses	1076
1	Rtr3	CacheHits	67
1	Rtr3	CacheMisses	1092
1	Rtr7	CacheHits	281
1	Rtr7	CacheMisses	3219
1	Rtr4	CacheHits	181
1	Rtr4	CacheMisses	1377
1	Rtr5	CacheHits	175
1	Rtr5	CacheMisses	1319
1	Rtr6	CacheHits	186
1	Rtr6	CacheMisses	1388
1	Src1	CacheHits	406
1	Src1	CacheMisses	395
1	Src2	CacheHits	367
1	Src2	CacheMisses	366
1	Src3	CacheHits	326
1	Src3	CacheMisses	339
1	Src4	CacheHits	461
1	Src4	CacheMisses	357
1	Src5	CacheHits	382
1	Src5	CacheMisses	384
1	Src6	CacheHits	370
1	Src6	CacheMisses	355
1	Src7	CacheHits	401
1	Src7	CacheMisses	389
1	Src8	CacheHits	387
1	Src8	CacheMisses	368
1	Src9	CacheHits	360
1	Src9	CacheMisses	350
1	Dst1	CacheHits	88
1	Dst1	CacheMisses	429
1	Dst2	CacheHits	91
1	Dst2	CacheMisses	389
1	Dst3	CacheHits	78
1	Dst3	CacheMisses	401
1	Dst4	CacheHits	92
1	Dst4	CacheMisses	405
1	Dst5	CacheHits	59
1	Dst5	CacheMisses	421
1	Dst6	CacheHits	61
1	Dst6	CacheMisses	360
1	Dst7	CacheHits	90
1	Dst7	CacheMisses	440
1	Dst8	CacheHits	85
1	Dst8	CacheMisses	410
1	Dst9	CacheHits	65
1	Dst9	CacheMisses	394
2	Rtr1	CacheHits	67
2	Rtr1	CacheMisses	1072
2	Rtr2	CacheHits	58
2	Rtr2	CacheMisses	1077
2	Rtr3	CacheHits	68
2	Rtr3	CacheMisses	1076
2	Rtr7	CacheHits	228
2	Rtr7	CacheMisses	3236
2	Rtr4	CacheHits	111
2	Rtr4	CacheMisses	1144
2	Rtr5	CacheHits	108
2	Rtr5	CacheMisses	1140
2	Rtr6	CacheHits	100
2	Rtr6	CacheMisses	1145
2	Src1	CacheHits	492
2	Src1	CacheMisses	387
2	Src2	CacheHits	547
2	Src2	CacheMisses	337
2	Src3	CacheHits	489
2	Src3	CacheMisses	351
2	Src4	CacheHits	510
2	Src4	CacheMisses	361
2	Src5	CacheHits	506
2	Src5	CacheMisses	375
2	Src6	CacheHits	530
2	Src6	CacheMisses	341
2	Src7	CacheHits	492
2	Src7	CacheMisses	374
2	Src8	CacheHits	546
2	Src8	CacheMisses	334
2	Src9	CacheHits	484
2	Src9	CacheMisses	374
2	Dst1	CacheHits	45
2	Dst1	CacheMisses	372
2	Dst2	CacheHits	48
2	Dst2	CacheMisses	331
2	Dst3	CacheHits	47
2	Dst3	CacheMisses	368
2	Dst4	CacheHits	46
2	Dst4	CacheMisses	341
2	Dst5	CacheHits	34
2	Dst5	CacheMisses	380
2	Dst6	CacheHits	46
2	Dst6	CacheMisses	361
2	Dst7	CacheHits	60
2	Dst7	CacheMisses	350
2	Dst8	CacheHits	39
2	Dst8	CacheMisses	341
2	Dst9	CacheHits	28
2	Dst9	CacheMisses	387
3	Rtr1	CacheHits	71
3	Rtr1	CacheMisses	1030
3	Rtr2	CacheHits	70
3	Rtr2	CacheMisses	1039
3	Rtr3	CacheHits	61
3	Rtr3	CacheMisses	1070
3	Rtr7	CacheHits	238
3	Rtr7	CacheMisses	3138
3	Rtr4	CacheHits	102
3	Rtr4	CacheMisses	1143
3	Rtr5	CacheHits	124
3	Rtr5	CacheMisses	1117
3	Rtr6	CacheHits	86
3	Rtr6	CacheMisses	1065
3	Src1	CacheHits	556
3	Src1	CacheMisses	336
3	Src2	CacheHits	551
3	Src2	CacheMisses	347
3	Src3	CacheHits	531
3	Src3	CacheMisses	352
3	Src4	CacheHits	498
3	Src4	CacheMisses	368
3	Src5	CacheHits	532
3	Src5	CacheMisses	346
3	Src6	CacheHits	508
3	Src6	CacheMisses	322
3	Src7	CacheHits	517
3	Src7	CacheMisses	362
3	Src8	CacheHits	499
3	Src8	CacheMisses	374
3	Src9	CacheHits	526
3	Src9	CacheMisses	327
3	Dst1	CacheHits	59
3	Dst1	CacheMisses	329
3	Dst2	CacheHits	46
3	Dst2	CacheMisses	379
3	Dst3	CacheHits	33
3	Dst3	CacheMisses	366
3	Dst4	CacheHits	76
3	Dst4	CacheMisses	317
3	Dst5	CacheHits	49
3	Dst5	CacheMisses	347
3	Dst6	CacheHits	39
3	Dst6	CacheMisses	359
3	Dst7	CacheHits	42
3	Dst7	CacheMisses	344
3	Dst8	CacheHits	32
3	Dst8	CacheMisses	342
3	Dst9	CacheHits	40
3	Dst9	CacheMisses	330
4	Rtr1	CacheHits	82
4	Rtr1	CacheMisses	1096
4	Rtr2	CacheHits	74
4	Rtr2	CacheMisses	1094
4	Rtr3	CacheHits	71
4	Rtr3	CacheMisses	1069
4	Rtr7	CacheHits	199
4	Rtr7	CacheMisses	3256
4	Rtr4	CacheHits	103
4	Rtr4	CacheMisses	1097
4	Rtr5	CacheHits	118
4	Rtr5	CacheMisses	1202
4	Rtr6	CacheHits	100
4	Rtr6	CacheMisses	1107
4	Src1	CacheHits	515
4	Src1	CacheMisses	384
4	Src2	CacheHits	543
4	Src2	CacheMisses	349
4	Src3	CacheHits	521
4	Src3	CacheMisses	356
4	Src4	CacheHits	492
4	Src4	CacheMisses	389
4	Src5	CacheHits	501
4	Src5	CacheMisses	356
4	Src6	CacheHits	492
4	Src6	CacheMisses	347
4	Src7	CacheHits	541
4	Src7	CacheMisses	348
4	Src8	CacheHits	495
4	Src8	CacheMisses	377
4	Src9	CacheHits	539
4	Src9	CacheMisses	344
4	Dst1	CacheHits	39
4	Dst1	CacheMisses	336
4	Dst2	CacheHits	38
4	Dst2	CacheMisses	373
4	Dst3	CacheHits	33
4	Dst3	CacheMisses	347
4	Dst4	CacheHits	68
4	Dst4	CacheMisses	347
4	Dst5	CacheHits	65
4	Dst5	CacheMisses	357
4	Dst6	CacheHits	35
4	Dst6	CacheMisses	389
4	Dst7	CacheHits	32
4	Dst7	CacheMisses	353
4	Dst8	CacheHits	32
4	Dst8	CacheMisses	344
4	Dst9	CacheHits	28
4	Dst9	CacheMisses	384
5	Rtr1	CacheHits	71
5	Rtr1	CacheMisses	1076
5	Rtr2	CacheHits	54
5	Rtr2	CacheMisses	1056
5	Rtr3	CacheHits	71
5	Rtr3	CacheMisses	1105
5	Rtr7	CacheHits	256
5	Rtr7	CacheMisses	3244
5	Rtr4	CacheHits	116
5	Rtr4	CacheMisses	1176
5	Rtr5	CacheHits	100
5	Rtr5	CacheMisses	1118
5	Rtr6	CacheHits	87
5	Rtr6	CacheMisses	1151
5	Src1	CacheHits	534
5	Src1	CacheMisses	354
5	Src2	CacheHits	465
5	Src2	CacheMisses	386
5	Src3	CacheHits	522
5	Src3	CacheMisses	338
5	Src4	CacheHits	521
5	Src4	CacheMisses	363
5	Src5	CacheHits	545
5	Src5	CacheMisses	340
5	Src6	CacheHits	510
5	Src6	CacheMisses	357
5	Src7	CacheHits	511
5	Src7	CacheMisses	378
5	Src8	CacheHits	469
5	Src8	CacheMisses	378
5	Src9	CacheHits	506
5	Src9	CacheMisses	350
5	Dst1	CacheHits	51
5	Dst1	CacheMisses	353
5	Dst2	CacheHits	50
5	Dst2	CacheMisses	379
5	Dst3	CacheHits	31
5	Dst3	CacheMisses	371
5	Dst4	CacheHits	51
5	Dst4	CacheMisses	360
5	Dst5	CacheHits	48
5	Dst5	CacheMisses	330
5	Dst6	CacheHits	36
5	Dst6	CacheMisses	369
5	Dst7	CacheHits	67
5	Dst7	CacheMisses	337
5	Dst8	CacheHits	32
5	Dst8	CacheMisses	395
5	Dst9	CacheHits	34
5	Dst9	CacheMisses	353
6	Rtr1	CacheHits	54
6	Rtr1	CacheMisses	1109
6	Rtr2	CacheHits	67
6	Rtr2	CacheMisses	1080
6	Rtr3	CacheHits	67
6	Rtr3	CacheMisses	1076
6	Rtr7	CacheHits	243
6	Rtr7	CacheMisses	3277
6	Rtr4	CacheHits	115
6	Rtr4	CacheMisses	1186
6	Rtr5	CacheHits	94
6	Rtr5	CacheMisses	1102
6	Rtr6	CacheHits	98
6	Rtr6	CacheMisses	1146
6	Src1	CacheHits	527
6	Src1	CacheMisses	359
6	Src2	CacheHits	526
6	Src2	CacheMisses	364
6	Src3	CacheHits	499
6	Src3	CacheMisses	378
6	Src4	CacheHits	513
6	Src4	CacheMisses	379
6	Src5	CacheHits	506
6	Src5	CacheMisses	366
6	Src6	CacheHits	543
6	Src6	CacheMisses	334
6	Src7	CacheHits	493
6	Src7	CacheMisses	382
6	Src8	CacheHits	527
6	Src8	CacheMisses	346
6	Src9	CacheHits	484
6	Src9	CacheMisses	350
6	Dst1	CacheHits	68
6	Dst1	CacheMisses	367
6	Dst2	CacheHits	54
6	Dst2	CacheMisses	341
6	Dst3	CacheHits	38
6	Dst3	CacheMisses	388
6	Dst4	CacheHits	35
6	Dst4	CacheMisses	330
6	Dst5	CacheHits	37
6	Dst5	CacheMisses	368
6	Dst6	CacheHits	24
6	Dst6	CacheMisses	378
6	Dst7	CacheHits	33
6	Dst7	CacheMisses	385
6	Dst8	CacheHits	37
6	Dst8	CacheMisses	359
6	Dst9	CacheHits	38
6	Dst9	CacheMisses	361
7	Rtr1	CacheHits	56
7	Rtr1	CacheMisses	1060
7	Rtr2	CacheHits	60
7	Rtr2	CacheMisses	1088
7	Rtr3	CacheHits	67
7	Rtr3	CacheMisses	1085
7	Rtr7	CacheHits	242
7	Rtr7	CacheMisses	3236
7	Rtr4	CacheHits	118
7	Rtr4	CacheMisses	1174
7	Rtr5	CacheHits	106
7	Rtr5	CacheMisses	1135
7	Rtr6	CacheHits	107
7	Rtr6	CacheMisses	1120
7	Src1	CacheHits	504
7	Src1	CacheMisses	383
7	Src2	CacheHits	553
7	Src2	CacheMisses	329
7	Src3	CacheHits	520
7	Src3	CacheMisses	353
7	Src4	CacheHits	516
7	Src4	CacheMisses	364
7	Src5	CacheHits	533
7	Src5	CacheMisses	357
7	Src6	CacheHits	502
7	Src6	CacheMisses	363
7	Src7	CacheHits	497
7	Src7	CacheMisses	393
7	Src8	CacheHits	509
7	Src8	CacheMisses	361
7	Src9	CacheHits	487
7	Src9	CacheMisses	328
7	Dst1	CacheHits	70
7	Dst1	CacheMisses	337
7	Dst2	CacheHits	43
7	Dst2	CacheMisses	368
7	Dst3	CacheHits	30
7	Dst3	CacheMisses	395
7	Dst4	CacheHits	48
7	Dst4	CacheMisses	358
7	Dst5	CacheHits	36
7	Dst5	CacheMisses	359
7	Dst6	CacheHits	28
7	Dst6	CacheMisses	362
7	Dst7	CacheHits	44
7	Dst7	CacheMisses	353
7	Dst8	CacheHits	40
7	Dst8	CacheMisses	328
7	Dst9	CacheHits	24
7	Dst9	CacheMisses	382
8	Rtr1	CacheHits	59
8	Rtr1	CacheMisses	1083
8	Rtr2	CacheHits	77
8	Rtr2	CacheMisses	1086
8	Rtr3	CacheHits	83
8	Rtr3	CacheMisses	1050
8	Rtr7	CacheHits	228
8	Rtr7	CacheMisses	3218
8	Rtr4	CacheHits	123
8	Rtr4	CacheMisses	1143
8	Rtr5	CacheHits	102
8	Rtr5	CacheMisses	1141
8	Rtr6	CacheHits	81
8	Rtr6	CacheMisses	1099
8	Src1	CacheHits	549
8	Src1	CacheMisses	347
8	Src2	CacheHits	521
8	Src2	CacheMisses	374
8	Src3	CacheHits	527
8	Src3	CacheMisses	366
8	Src4	CacheHits	520
8	Src4	CacheMisses	362
8	Src5	CacheHits	499
8	Src5	CacheMisses	376
8	Src6	CacheHits	511
8	Src6	CacheMisses	350
8	Src7	CacheHits	500
8	Src7	CacheMisses	368
8	Src8	CacheHits	486
8	Src8	CacheMisses	361
8	Src9	CacheHits	519
8	Src9	CacheMisses	328
8	Dst1	CacheHits	66
8	Dst1	CacheMisses	320
8	Dst2	CacheHits	51
8	Dst2	CacheMisses	368
8	Dst3	CacheHits	36
8	Dst3	CacheMisses	367
8	Dst4	CacheHits	49
8	Dst4	CacheMisses	359
8	Dst5	CacheHits	42
8	Dst5	CacheMisses	377
8	Dst6	CacheHits	36
8	Dst6	CacheMisses	365
8	Dst7	CacheHits	29
8	Dst7	CacheMisses	363
8	Dst8	CacheHits	28
8	Dst8	CacheMisses	371
8	Dst9	CacheHits	36
8	Dst9	CacheMisses	332
