Time	Node	Type	Packets	
1	Rtr1	CacheHits	81
1	Rtr1	CacheMisses	1179
1	Rtr2	CacheHits	92
1	Rtr2	CacheMisses	1188
1	Rtr3	CacheHits	73
1	Rtr3	CacheMisses	1187
1	Rtr7	CacheHits	221
1	Rtr7	CacheMisses	3588
1	Rtr4	CacheHits	161
1	Rtr4	CacheMisses	1836
1	Rtr5	CacheHits	172
1	Rtr5	CacheMisses	1746
1	Rtr6	CacheHits	183
1	Rtr6	CacheMisses	1795
1	Src1	CacheHits	252
1	Src1	CacheMisses	459
1	Src2	CacheHits	205
1	Src2	CacheMisses	401
1	Src3	CacheHits	185
1	Src3	CacheMisses	338
1	Src4	CacheHits	278
1	Src4	CacheMisses	451
1	Src5	CacheHits	223
1	Src5	CacheMisses	417
1	Src6	CacheHits	210
1	Src6	CacheMisses	342
1	Src7	CacheHits	237
1	Src7	CacheMisses	477
1	Src8	CacheHits	240
1	Src8	CacheMisses	391
1	Src9	CacheHits	178
1	Src9	CacheMisses	342
1	Dst1	CacheHits	100
1	Dst1	CacheMisses	601
1	Dst2	CacheHits	72
1	Dst2	CacheMisses	546
1	Dst3	CacheHits	81
1	Dst3	CacheMisses	554
1	Dst4	CacheHits	81
1	Dst4	CacheMisses	570
1	Dst5	CacheHits	85
1	Dst5	CacheMisses	554
1	Dst6	CacheHits	62
1	Dst6	CacheMisses	503
1	Dst7	CacheHits	82
1	Dst7	CacheMisses	600
1	Dst8	CacheHits	89
1	Dst8	CacheMisses	562
1	Dst9	CacheHits	71
1	Dst9	CacheMisses	515
2	Rtr1	CacheHits	86
2	Rtr1	CacheMisses	1053
2	Rtr2	CacheHits	84
2	Rtr2	CacheMisses	1068
2	Rtr3	CacheHits	81
2	Rtr3	CacheMisses	1074
2	Rtr7	CacheHits	181
2	Rtr7	CacheMisses	3239
2	Rtr4	CacheHits	158
2	Rtr4	CacheMisses	1806
2	Rtr5	CacheHits	188
2	Rtr5	CacheMisses	1788
2	Rtr6	CacheHits	172
2	Rtr6	CacheMisses	1772
2	Src1	CacheHits	262
2	Src1	CacheMisses	442
2	Src2	CacheHits	268
2	Src2	CacheMisses	338
2	Src3	CacheHits	232
2	Src3	CacheMisses	272
2	Src4	CacheHits	279
2	Src4	CacheMisses	438
2	Src5	CacheHits	226
2	Src5	CacheMisses	366
2	Src6	CacheHits	215
2	Src6	CacheMisses	261
2	Src7	CacheHits	276
2	Src7	CacheMisses	430
2	Src8	CacheHits	249
2	Src8	CacheMisses	350
2	Src9	CacheHits	215
2	Src9	CacheMisses	286
2	Dst1	CacheHits	64
2	Dst1	CacheMisses	601
2	Dst2	CacheHits	74
2	Dst2	CacheMisses	571
2	Dst3	CacheHits	55
2	Dst3	CacheMisses	545
2	Dst4	CacheHits	84
2	Dst4	CacheMisses	581
2	Dst5	CacheHits	80
2	Dst5	CacheMisses	574
2	Dst6	CacheHits	65
2	Dst6	CacheMisses	527
2	Dst7	CacheHits	86
2	Dst7	CacheMisses	575
2	Dst8	CacheHits	77
2	Dst8	CacheMisses	534
2	Dst9	CacheHits	62
2	Dst9	CacheMisses	550
3	Rtr1	CacheHits	94
3	Rtr1	CacheMisses	1030
3	Rtr2	CacheHits	75
3	Rtr2	CacheMisses	1026
3	Rtr3	CacheHits	74
3	Rtr3	CacheMisses	1071
3	Rtr7	CacheHits	173
3	Rtr7	CacheMisses	3203
3	Rtr4	CacheHits	130
3	Rtr4	CacheMisses	1782
3	Rtr5	CacheHits	174
3	Rtr5	CacheMisses	1797
3	Rtr6	CacheHits	158
3	Rtr6	CacheMisses	1729
3	Src1	CacheHits	297
3	Src1	CacheMisses	411
3	Src2	CacheHits	275
3	Src2	CacheMisses	338
3	Src3	CacheHits	230
3	Src3	CacheMisses	279
3	Src4	CacheHits	272
3	Src4	CacheMisses	426
3	Src5	CacheHits	246
3	Src5	CacheMisses	337
3	Src6	CacheHits	237
3	Src6	CacheMisses	264
3	Src7	CacheHits	287
3	Src7	CacheMisses	431
3	Src8	CacheHits	279
3	Src8	CacheMisses	369
3	Src9	CacheHits	218
3	Src9	CacheMisses	270
3	Dst1	CacheHits	73
3	Dst1	CacheMisses	591
3	Dst2	CacheHits	82
3	Dst2	CacheMisses	558
3	Dst3	CacheHits	64
3	Dst3	CacheMisses	531
3	Dst4	CacheHits	69
3	Dst4	CacheMisses	574
3	Dst5	CacheHits	77
3	Dst5	CacheMisses	572
3	Dst6	CacheHits	57
3	Dst6	CacheMisses	542
3	Dst7	CacheHits	73
3	Dst7	CacheMisses	586
3	Dst8	CacheHits	73
3	Dst8	CacheMisses	532
3	Dst9	CacheHits	73
3	Dst9	CacheMisses	509
4	Rtr1	CacheHits	89
4	Rtr1	CacheMisses	1088
4	Rtr2	CacheHits	105
4	Rtr2	CacheMisses	1066
4	Rtr3	CacheHits	80
4	Rtr3	CacheMisses	1043
4	Rtr7	CacheHits	174
4	Rtr7	CacheMisses	3253
4	Rtr4	CacheHits	157
4	Rtr4	CacheMisses	1707
4	Rtr5	CacheHits	169
4	Rtr5	CacheMisses	1819
4	Rtr6	CacheHits	145
4	Rtr6	CacheMisses	1707
4	Src1	CacheHits	286
4	Src1	CacheMisses	452
4	Src2	CacheHits	297
4	Src2	CacheMisses	340
4	Src3	CacheHits	243
4	Src3	CacheMisses	291
4	Src4	CacheHits	217
4	Src4	CacheMisses	460
4	Src5	CacheHits	237
4	Src5	CacheMisses	353
