Time	Node	Type	Packets	
1	Rtr1	CacheHits	60
1	Rtr1	CacheMisses	832
1	Rtr2	CacheHits	56
1	Rtr2	CacheMisses	786
1	Rtr3	CacheHits	45
1	Rtr3	CacheMisses	811
1	Rtr7	CacheHits	202
1	Rtr7	CacheMisses	2412
1	Rtr4	CacheHits	194
1	Rtr4	CacheMisses	1027
1	Rtr5	CacheHits	182
1	Rtr5	CacheMisses	951
1	Rtr6	CacheHits	197
1	Rtr6	CacheMisses	1030
1	Src1	CacheHits	557
1	Src1	CacheMisses	283
1	Src2	CacheHits	508
1	Src2	CacheMisses	287
1	Src3	CacheHits	475
1	Src3	CacheMisses	274
1	Src4	CacheHits	614
1	Src4	CacheMisses	250
1	Src5	CacheHits	526
1	Src5	CacheMisses	286
1	Src6	CacheHits	522
1	Src6	CacheMisses	263
1	Src7	CacheHits	548
1	Src7	CacheMisses	286
1	Src8	CacheHits	536
1	Src8	CacheMisses	268
1	Src9	CacheHits	496
1	Src9	CacheMisses	267
1	Dst1	CacheHits	139
1	Dst1	CacheMisses	258
1	Dst2	CacheHits	102
1	Dst2	CacheMisses	254
1	Dst3	CacheHits	89
1	Dst3	CacheMisses	267
1	Dst4	CacheHits	98
1	Dst4	CacheMisses	251
1	Dst5	CacheHits	96
1	Dst5	CacheMisses	260
1	Dst6	CacheHits	64
1	Dst6	CacheMisses	241
1	Dst7	CacheHits	138
1	Dst7	CacheMisses	257
1	Dst8	CacheHits	102
1	Dst8	CacheMisses	270
1	Dst9	CacheHits	72
1	Dst9	CacheMisses	268
2	Rtr1	CacheHits	28
2	Rtr1	CacheMisses	477
2	Rtr2	CacheHits	15
2	Rtr2	CacheMisses	477
2	Rtr3	CacheHits	23
2	Rtr3	CacheMisses	484
2	Rtr7	CacheHits	64
2	Rtr7	CacheMisses	1437
2	Rtr4	CacheHits	30
2	Rtr4	CacheMisses	484
2	Rtr5	CacheHits	26
2	Rtr5	CacheMisses	481
2	Rtr6	CacheHits	26
2	Rtr6	CacheMisses	480
2	Src1	CacheHits	809
2	Src1	CacheMisses	158
2	Src2	CacheHits	810
2	Src2	CacheMisses	154
2	Src3	CacheHits	805
2	Src3	CacheMisses	165
2	Src4	CacheHits	803
2	Src4	CacheMisses	161
2	Src5	CacheHits	810
2	Src5	CacheMisses	165
2	Src6	CacheHits	829
2	Src6	CacheMisses	148
2	Src7	CacheHits	795
2	Src7	CacheMisses	170
2	Src8	CacheHits	831
2	Src8	CacheMisses	143
2	Src9	CacheHits	796
2	Src9	CacheMisses	170
2	Dst1	CacheHits	83
2	Dst1	CacheMisses	93
2	Dst2	CacheHits	68
2	Dst2	CacheMisses	86
2	Dst3	CacheHits	77
2	Dst3	CacheMisses	100
2	Dst4	CacheHits	77
2	Dst4	CacheMisses	76
2	Dst5	CacheHits	67
2	Dst5	CacheMisses	107
2	Dst6	CacheHits	76
2	Dst6	CacheMisses	94
2	Dst7	CacheHits	75
2	Dst7	CacheMisses	97
2	Dst8	CacheHits	75
2	Dst8	CacheMisses	83
2	Dst9	CacheHits	71
2	Dst9	CacheMisses	97
3	Rtr1	CacheHits	20
3	Rtr1	CacheMisses	451
3	Rtr2	CacheHits	19
3	Rtr2	CacheMisses	470
3	Rtr3	CacheHits	22
3	Rtr3	CacheMisses	511
3	Rtr7	CacheHits	69
3	Rtr7	CacheMisses	1436
3	Rtr4	CacheHits	32
3	Rtr4	CacheMisses	509
3	Rtr5	CacheHits	22
3	Rtr5	CacheMisses	467
3	Rtr6	CacheHits	26
3	Rtr6	CacheMisses	454
3	Src1	CacheHits	831
3	Src1	CacheMisses	142
3	Src2	CacheHits	808
3	Src2	CacheMisses	161
3	Src3	CacheHits	821
3	Src3	CacheMisses	149
3	Src4	CacheHits	803
3	Src4	CacheMisses	169
3	Src5	CacheHits	827
3	Src5	CacheMisses	147
3	Src6	CacheHits	810
3	Src6	CacheMisses	156
3	Src7	CacheHits	796
3	Src7	CacheMisses	171
3	Src8	CacheHits	789
3	Src8	CacheMisses	186
3	Src9	CacheHits	802
3	Src9	CacheMisses	155
3	Dst1	CacheHits	95
3	Dst1	CacheMisses	71
3	Dst2	CacheHits	94
3	Dst2	CacheMisses	89
3	Dst3	CacheHits	81
3	Dst3	CacheMisses	98
3	Dst4	CacheHits	97
3	Dst4	CacheMisses	68
3	Dst5	CacheHits	92
3	Dst5	CacheMisses	68
3	Dst6	CacheHits	88
3	Dst6	CacheMisses	85
3	Dst7	CacheHits	78
3	Dst7	CacheMisses	78
3	Dst8	CacheHits	86
3	Dst8	CacheMisses	81
3	Dst9	CacheHits	77
3	Dst9	CacheMisses	74
4	Rtr1	CacheHits	17
4	Rtr1	CacheMisses	512
4	Rtr2	CacheHits	21
4	Rtr2	CacheMisses	518
4	Rtr3	CacheHits	23
4	Rtr3	CacheMisses	460
4	Rtr7	CacheHits	73
4	Rtr7	CacheMisses	1488
4	Rtr4	CacheHits	22
4	Rtr4	CacheMisses	464
4	Rtr5	CacheHits	35
4	Rtr5	CacheMisses	521
4	Rtr6	CacheHits	25
4	Rtr6	CacheMisses	507
4	Src1	CacheHits	794
4	Src1	CacheMisses	173
4	Src2	CacheHits	804
4	Src2	CacheMisses	171
4	Src3	CacheHits	804
4	Src3	CacheMisses	166
4	Src4	CacheHits	793
4	Src4	CacheMisses	173
4	Src5	CacheHits	801
4	Src5	CacheMisses	168
4	Src6	CacheHits	779
4	Src6	CacheMisses	178
4	Src7	CacheHits	821
4	Src7	CacheMisses	147
4	Src8	CacheHits	807
4	Src8	CacheMisses	159
4	Src9	CacheHits	824
4	Src9	CacheMisses	151
4	Dst1	CacheHits	83
4	Dst1	CacheMisses	73
4	Dst2	CacheHits	106
4	Dst2	CacheMisses	71
4	Dst3	CacheHits	84
4	Dst3	CacheMisses	75
4	Dst4	CacheHits	95
4	Dst4	CacheMisses	92
4	Dst5	CacheHits	98
4	Dst5	CacheMisses	72
4	Dst6	CacheHits	85
4	Dst6	CacheMisses	97
4	Dst7	CacheHits	83
4	Dst7	CacheMisses	89
4	Dst8	CacheHits	85
4	Dst8	CacheMisses	86
4	Dst9	CacheHits	98
4	Dst9	CacheMisses	87
5	Rtr1	CacheHits	24
5	Rtr1	CacheMisses	503
5	Rtr2	CacheHits	23
5	Rtr2	CacheMisses	497
5	Rtr3	CacheHits	16
5	Rtr3	CacheMisses	489
5	Rtr7	CacheHits	65
5	Rtr7	CacheMisses	1492
5	Rtr4	CacheHits	23
5	Rtr4	CacheMisses	487
5	Rtr5	CacheHits	27
5	Rtr5	CacheMisses	497
5	Rtr6	CacheHits	19
5	Rtr6	CacheMisses	506
5	Src1	CacheHits	817
5	Src1	CacheMisses	158
5	Src2	CacheHits	784
5	Src2	CacheMisses	184
5	Src3	CacheHits	813
5	Src3	CacheMisses	162
5	Src4	CacheHits	793
5	Src4	CacheMisses	174
5	Src5	CacheHits	810
5	Src5	CacheMisses	156
5	Src6	CacheHits	808
5	Src6	CacheMisses	164
5	Src7	CacheHits	818
5	Src7	CacheMisses	165
5	Src8	CacheHits	800
5	Src8	CacheMisses	162
5	Src9	CacheHits	807
5	Src9	CacheMisses	166
5	Dst1	CacheHits	94
5	Dst1	CacheMisses	79
5	Dst2	CacheHits	102
5	Dst2	CacheMisses	68
5	Dst3	CacheHits	80
