Time	Node	Type	Packets	
1	Rtr1	CacheHits	54
1	Rtr1	CacheMisses	775
1	Rtr2	CacheHits	49
1	Rtr2	CacheMisses	743
1	Rtr3	CacheHits	52
1	Rtr3	CacheMisses	767
1	Rtr7	CacheHits	209
1	Rtr7	CacheMisses	2271
1	Rtr4	CacheHits	306
1	Rtr4	CacheMisses	873
1	Rtr5	CacheHits	276
1	Rtr5	CacheMisses	828
1	Rtr6	CacheHits	286
1	Rtr6	CacheMisses	891
1	Src1	CacheHits	575
1	Src1	CacheMisses	263
1	Src2	CacheHits	540
1	Src2	CacheMisses	265
1	Src3	CacheHits	494
1	Src3	CacheMisses	257
1	Src4	CacheHits	620
1	Src4	CacheMisses	240
1	Src5	CacheHits	559
1	Src5	CacheMisses	262
1	Src6	CacheHits	539
1	Src6	CacheMisses	249
1	Src7	CacheHits	569
1	Src7	CacheMisses	263
1	Src8	CacheHits	549
1	Src8	CacheMisses	258
1	Src9	CacheHits	513
1	Src9	CacheMisses	253
1	Dst1	CacheHits	75
1	Dst1	CacheMisses	251
1	Dst2	CacheHits	57
1	Dst2	CacheMisses	252
1	Dst3	CacheHits	54
1	Dst3	CacheMisses	259
1	Dst4	CacheHits	50
1	Dst4	CacheMisses	246
1	Dst5	CacheHits	58
1	Dst5	CacheMisses	253
1	Dst6	CacheHits	40
1	Dst6	CacheMisses	239
1	Dst7	CacheHits	76
1	Dst7	CacheMisses	251
1	Dst8	CacheHits	59
1	Dst8	CacheMisses	262
1	Dst9	CacheHits	49
1	Dst9	CacheMisses	259
2	Rtr1	CacheHits	6
2	Rtr1	CacheMisses	103
2	Rtr2	CacheHits	4
2	Rtr2	CacheMisses	128
2	Rtr3	CacheHits	6
2	Rtr3	CacheMisses	112
2	Rtr7	CacheHits	17
2	Rtr7	CacheMisses	354
2	Rtr4	CacheHits	8
2	Rtr4	CacheMisses	119
2	Rtr5	CacheHits	10
2	Rtr5	CacheMisses	138
2	Rtr6	CacheHits	3
2	Rtr6	CacheMisses	106
2	Src1	CacheHits	956
2	Src1	CacheMisses	35
2	Src2	CacheHits	966
2	Src2	CacheMisses	29
2	Src3	CacheHits	958
2	Src3	CacheMisses	36
2	Src4	CacheHits	937
2	Src4	CacheMisses	52
2	Src5	CacheHits	963
2	Src5	CacheMisses	31
2	Src6	CacheHits	952
2	Src6	CacheMisses	43
2	Src7	CacheHits	956
2	Src7	CacheMisses	35
2	Src8	CacheHits	957
2	Src8	CacheMisses	36
2	Src9	CacheHits	951
2	Src9	CacheMisses	40
2	Dst1	CacheHits	3
2	Dst1	CacheMisses	41
2	Dst2	CacheHits	2
2	Dst2	CacheMisses	41
2	Dst3	CacheHits	0
2	Dst3	CacheMisses	39
2	Dst4	CacheHits	2
2	Dst4	CacheMisses	46
2	Dst5	CacheHits	0
2	Dst5	CacheMisses	40
2	Dst6	CacheHits	2
2	Dst6	CacheMisses	52
2	Dst7	CacheHits	1
2	Dst7	CacheMisses	42
2	Dst8	CacheHits	2
2	Dst8	CacheMisses	29
2	Dst9	CacheHits	3
2	Dst9	CacheMisses	39
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	18
3	Rtr2	CacheHits	4
3	Rtr2	CacheMisses	27
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	19
3	Rtr7	CacheHits	3
3	Rtr7	CacheMisses	63
3	Rtr4	CacheHits	2
3	Rtr4	CacheMisses	19
3	Rtr5	CacheHits	0
3	Rtr5	CacheMisses	26
3	Rtr6	CacheHits	0
3	Rtr6	CacheMisses	19
3	Src1	CacheHits	997
3	Src1	CacheMisses	3
3	Src2	CacheHits	992
3	Src2	CacheMisses	7
3	Src3	CacheHits	993
3	Src3	CacheMisses	7
3	Src4	CacheHits	989
3	Src4	CacheMisses	10
3	Src5	CacheHits	988
3	Src5	CacheMisses	7
3	Src6	CacheHits	988
3	Src6	CacheMisses	10
3	Src7	CacheHits	996
3	Src7	CacheMisses	4
3	Src8	CacheHits	991
3	Src8	CacheMisses	7
3	Src9	CacheHits	989
3	Src9	CacheMisses	8
3	Dst1	CacheHits	2
3	Dst1	CacheMisses	9
3	Dst2	CacheHits	1
3	Dst2	CacheMisses	8
3	Dst3	CacheHits	0
3	Dst3	CacheMisses	3
3	Dst4	CacheHits	2
3	Dst4	CacheMisses	9
3	Dst5	CacheHits	0
3	Dst5	CacheMisses	7
3	Dst6	CacheHits	0
3	Dst6	CacheMisses	10
3	Dst7	CacheHits	0
3	Dst7	CacheMisses	6
3	Dst8	CacheHits	0
3	Dst8	CacheMisses	10
3	Dst9	CacheHits	0
3	Dst9	CacheMisses	3
4	Rtr1	CacheHits	0
4	Rtr1	CacheMisses	5
4	Rtr2	CacheHits	0
4	Rtr2	CacheMisses	4
4	Rtr3	CacheHits	1
4	Rtr3	CacheMisses	2
4	Rtr7	CacheHits	1
4	Rtr7	CacheMisses	14
4	Rtr4	CacheHits	0
4	Rtr4	CacheMisses	3
4	Rtr5	CacheHits	0
4	Rtr5	CacheMisses	6
4	Rtr6	CacheHits	1
4	Rtr6	CacheMisses	6
4	Src1	CacheHits	999
4	Src1	CacheMisses	1
4	Src2	CacheHits	998
4	Src2	CacheMisses	2
4	Src3	CacheHits	997
4	Src3	CacheMisses	2
4	Src4	CacheHits	999
4	Src4	CacheMisses	1
4	Src5	CacheHits	998
4	Src5	CacheMisses	2
4	Src6	CacheHits	999
4	Src6	CacheMisses	1
4	Src7	CacheHits	999
4	Src7	CacheMisses	1
4	Src8	CacheHits	1000
4	Src8	CacheMisses	0
4	Src9	CacheHits	997
4	Src9	CacheMisses	1
4	Dst1	CacheHits	0
4	Dst1	CacheMisses	1
4	Dst2	CacheHits	0
4	Dst2	CacheMisses	0
4	Dst3	CacheHits	0
4	Dst3	CacheMisses	2
4	Dst4	CacheHits	0
4	Dst4	CacheMisses	2
4	Dst5	CacheHits	0
