Time	Node	Type	Packets	
1	Rtr1	CacheHits	7
1	Rtr1	CacheMisses	1624
1	Rtr2	CacheHits	7
1	Rtr2	CacheMisses	1534
1	Rtr3	CacheHits	7
1	Rtr3	CacheMisses	1578
1	Rtr7	CacheHits	9
1	Rtr7	CacheMisses	4677
1	Rtr4	CacheHits	1320
1	Rtr4	CacheMisses	1598
1	Rtr5	CacheHits	1397
1	Rtr5	CacheMisses	1566
1	Rtr6	CacheHits	1235
1	Rtr6	CacheMisses	1655
1	Src1	CacheHits	5
1	Src1	CacheMisses	544
1	Src2	CacheHits	5
1	Src2	CacheMisses	550
1	Src3	CacheHits	5
1	Src3	CacheMisses	552
1	Src4	CacheHits	5
1	Src4	CacheMisses	550
1	Src5	CacheHits	5
1	Src5	CacheMisses	501
1	Src6	CacheHits	5
1	Src6	CacheMisses	522
1	Src7	CacheHits	5
1	Src7	CacheMisses	525
1	Src8	CacheHits	5
1	Src8	CacheMisses	550
1	Src9	CacheHits	5
1	Src9	CacheMisses	538
1	Dst1	CacheHits	15
1	Dst1	CacheMisses	517
1	Dst2	CacheHits	17
1	Dst2	CacheMisses	535
1	Dst3	CacheHits	17
1	Dst3	CacheMisses	510
1	Dst4	CacheHits	23
1	Dst4	CacheMisses	500
1	Dst5	CacheHits	21
1	Dst5	CacheMisses	486
1	Dst6	CacheHits	24
1	Dst6	CacheMisses	527
1	Dst7	CacheHits	17
1	Dst7	CacheMisses	532
1	Dst8	CacheHits	5
1	Dst8	CacheMisses	550
1	Dst9	CacheHits	36
1	Dst9	CacheMisses	536
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	1241
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	1100
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	1106
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	3423
2	Rtr4	CacheHits	680
2	Rtr4	CacheMisses	2186
2	Rtr5	CacheHits	665
2	Rtr5	CacheMisses	2243
2	Rtr6	CacheHits	583
2	Rtr6	CacheMisses	2350
2	Src1	CacheHits	0
2	Src1	CacheMisses	425
2	Src2	CacheHits	0
2	Src2	CacheMisses	449
2	Src3	CacheHits	0
2	Src3	CacheMisses	372
2	Src4	CacheHits	0
2	Src4	CacheMisses	387
2	Src5	CacheHits	0
2	Src5	CacheMisses	365
2	Src6	CacheHits	0
2	Src6	CacheMisses	341
2	Src7	CacheHits	0
2	Src7	CacheMisses	391
2	Src8	CacheHits	0
2	Src8	CacheMisses	354
2	Src9	CacheHits	0
2	Src9	CacheMisses	359
2	Dst1	CacheHits	355
2	Dst1	CacheMisses	358
2	Dst2	CacheHits	352
2	Dst2	CacheMisses	352
2	Dst3	CacheHits	384
2	Dst3	CacheMisses	362
2	Dst4	CacheHits	378
2	Dst4	CacheMisses	344
2	Dst5	CacheHits	385
2	Dst5	CacheMisses	368
2	Dst6	CacheHits	380
2	Dst6	CacheMisses	371
2	Dst7	CacheHits	416
2	Dst7	CacheMisses	372
2	Dst8	CacheHits	387
2	Dst8	CacheMisses	410
2	Dst9	CacheHits	315
2	Dst9	CacheMisses	433
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	1156
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	1161
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	1158
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	3496
3	Rtr4	CacheHits	207
3	Rtr4	CacheMisses	2730
3	Rtr5	CacheHits	208
3	Rtr5	CacheMisses	2648
3	Rtr6	CacheHits	164
3	Rtr6	CacheMisses	2825
3	Src1	CacheHits	0
3	Src1	CacheMisses	382
3	Src2	CacheHits	0
3	Src2	CacheMisses	383
3	Src3	CacheHits	0
3	Src3	CacheMisses	389
3	Src4	CacheHits	0
3	Src4	CacheMisses	374
3	Src5	CacheHits	0
3	Src5	CacheMisses	392
3	Src6	CacheHits	0
3	Src6	CacheMisses	398
3	Src7	CacheHits	0
3	Src7	CacheMisses	383
3	Src8	CacheHits	0
3	Src8	CacheMisses	413
3	Src9	CacheHits	0
3	Src9	CacheMisses	369
3	Dst1	CacheHits	529
3	Dst1	CacheMisses	374
3	Dst2	CacheHits	508
3	Dst2	CacheMisses	404
3	Dst3	CacheHits	514
3	Dst3	CacheMisses	396
3	Dst4	CacheHits	485
3	Dst4	CacheMisses	402
3	Dst5	CacheHits	482
3	Dst5	CacheMisses	397
3	Dst6	CacheHits	493
3	Dst6	CacheMisses	385
3	Dst7	CacheHits	541
