Time	Node	Type	Packets	
1	Rtr1	CacheHits	7
1	Rtr1	CacheMisses	1658
1	Rtr2	CacheHits	7
1	Rtr2	CacheMisses	1516
1	Rtr3	CacheHits	7
1	Rtr3	CacheMisses	1560
1	Rtr7	CacheHits	9
1	Rtr7	CacheMisses	4693
1	Rtr4	CacheHits	1365
1	Rtr4	CacheMisses	1556
1	Rtr5	CacheHits	1388
1	Rtr5	CacheMisses	1498
1	Rtr6	CacheHits	1302
1	Rtr6	CacheMisses	1643
1	Src1	CacheHits	5
1	Src1	CacheMisses	512
1	Src2	CacheHits	5
1	Src2	CacheMisses	590
1	Src3	CacheHits	5
1	Src3	CacheMisses	576
1	Src4	CacheHits	5
1	Src4	CacheMisses	510
1	Src5	CacheHits	5
1	Src5	CacheMisses	528
1	Src6	CacheHits	5
1	Src6	CacheMisses	516
1	Src7	CacheHits	5
1	Src7	CacheMisses	523
1	Src8	CacheHits	5
1	Src8	CacheMisses	516
1	Src9	CacheHits	5
1	Src9	CacheMisses	551
1	Dst1	CacheHits	5
1	Dst1	CacheMisses	551
1	Dst2	CacheHits	5
1	Dst2	CacheMisses	500
1	Dst3	CacheHits	5
1	Dst3	CacheMisses	511
1	Dst4	CacheHits	5
1	Dst4	CacheMisses	497
1	Dst5	CacheHits	5
1	Dst5	CacheMisses	517
1	Dst6	CacheHits	5
1	Dst6	CacheMisses	490
1	Dst7	CacheHits	5
1	Dst7	CacheMisses	569
1	Dst8	CacheHits	5
1	Dst8	CacheMisses	590
1	Dst9	CacheHits	5
1	Dst9	CacheMisses	489
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	1204
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	1182
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	1181
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	3525
2	Rtr4	CacheHits	1395
2	Rtr4	CacheMisses	1511
2	Rtr5	CacheHits	1458
2	Rtr5	CacheMisses	1519
2	Rtr6	CacheHits	1298
2	Rtr6	CacheMisses	1602
2	Src1	CacheHits	0
2	Src1	CacheMisses	375
2	Src2	CacheHits	0
2	Src2	CacheMisses	380
2	Src3	CacheHits	0
2	Src3	CacheMisses	443
2	Src4	CacheHits	0
2	Src4	CacheMisses	385
2	Src5	CacheHits	0
2	Src5	CacheMisses	368
2	Src6	CacheHits	0
2	Src6	CacheMisses	424
2	Src7	CacheHits	0
2	Src7	CacheMisses	344
2	Src8	CacheHits	0
2	Src8	CacheMisses	437
2	Src9	CacheHits	0
2	Src9	CacheMisses	409
2	Dst1	CacheHits	113
2	Dst1	CacheMisses	382
2	Dst2	CacheHits	121
2	Dst2	CacheMisses	423
2	Dst3	CacheHits	129
2	Dst3	CacheMisses	334
2	Dst4	CacheHits	106
2	Dst4	CacheMisses	424
2	Dst5	CacheHits	121
2	Dst5	CacheMisses	359
2	Dst6	CacheHits	122
2	Dst6	CacheMisses	383
2	Dst7	CacheHits	137
2	Dst7	CacheMisses	450
2	Dst8	CacheHits	129
2	Dst8	CacheMisses	380
2	Dst9	CacheHits	132
2	Dst9	CacheMisses	361
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	1200
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	1183
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	1189
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	3580
3	Rtr4	CacheHits	958
3	Rtr4	CacheMisses	1944
3	Rtr5	CacheHits	1033
3	Rtr5	CacheMisses	1838
3	Rtr6	CacheHits	989
3	Rtr6	CacheMisses	1953
3	Src1	CacheHits	0
3	Src1	CacheMisses	406
3	Src2	CacheHits	0
3	Src2	CacheMisses	430
3	Src3	CacheHits	0
3	Src3	CacheMisses	380
3	Src4	CacheHits	0
3	Src4	CacheMisses	389
3	Src5	CacheHits	0
3	Src5	CacheMisses	410
3	Src6	CacheHits	0
3	Src6	CacheMisses	386
3	Src7	CacheHits	0
3	Src7	CacheMisses	416
3	Src8	CacheHits	0
3	Src8	CacheMisses	407
3	Src9	CacheHits	0
3	Src9	CacheMisses	361
3	Dst1	CacheHits	229
3	Dst1	CacheMisses	378
3	Dst2	CacheHits	262
3	Dst2	CacheMisses	415
3	Dst3	CacheHits	231
3	Dst3	CacheMisses	422
3	Dst4	CacheHits	233
3	Dst4	CacheMisses	381
3	Dst5	CacheHits	209
3	Dst5	CacheMisses	407
3	Dst6	CacheHits	208
3	Dst6	CacheMisses	393
3	Dst7	CacheHits	261
3	Dst7	CacheMisses	380
3	Dst8	CacheHits	294
3	Dst8	CacheMisses	389
3	Dst9	CacheHits	222
3	Dst9	CacheMisses	399
4	Rtr1	CacheHits	0
4	Rtr1	CacheMisses	1265
4	Rtr2	CacheHits	0
4	Rtr2	CacheMisses	1170
4	Rtr3	CacheHits	0
4	Rtr3	CacheMisses	1263
4	Rtr7	CacheHits	0
4	Rtr7	CacheMisses	3718
4	Rtr4	CacheHits	783
4	Rtr4	CacheMisses	2112
4	Rtr5	CacheHits	754
4	Rtr5	CacheMisses	2099
4	Rtr6	CacheHits	764
4	Rtr6	CacheMisses	2234
4	Src1	CacheHits	0
4	Src1	CacheMisses	410
4	Src2	CacheHits	0
4	Src2	CacheMisses	427
4	Src3	CacheHits	0
4	Src3	CacheMisses	404
4	Src4	CacheHits	0
4	Src4	CacheMisses	384
4	Src5	CacheHits	0
4	Src5	CacheMisses	389
4	Src6	CacheHits	0
4	Src6	CacheMisses	404
4	Src7	CacheHits	0
4	Src7	CacheMisses	408
4	Src8	CacheHits	0
4	Src8	CacheMisses	405
4	Src9	CacheHits	0
4	Src9	CacheMisses	452
4	Dst1	CacheHits	268
4	Dst1	CacheMisses	424
4	Dst2	CacheHits	302
4	Dst2	CacheMisses	411
4	Dst3	CacheHits	303
4	Dst3	CacheMisses	393
4	Dst4	CacheHits	304
4	Dst4	CacheMisses	402
4	Dst5	CacheHits	283
4	Dst5	CacheMisses	392
4	Dst6	CacheHits	320
4	Dst6	CacheMisses	391
4	Dst7	CacheHits	329
4	Dst7	CacheMisses	416
4	Dst8	CacheHits	281
4	Dst8	CacheMisses	477
4	Dst9	CacheHits	287
4	Dst9	CacheMisses	454
5	Rtr1	CacheHits	0
5	Rtr1	CacheMisses	1114
5	Rtr2	CacheHits	0
5	Rtr2	CacheMisses	1258
5	Rtr3	CacheHits	0
5	Rtr3	CacheMisses	1154
5	Rtr7	CacheHits	0
5	Rtr7	CacheMisses	3534
5	Rtr4	CacheHits	634
5	Rtr4	CacheMisses	2270
5	Rtr5	CacheHits	648
5	Rtr5	CacheMisses	2340
5	Rtr6	CacheHits	711
5	Rtr6	CacheMisses	2326
5	Src1	CacheHits	0
5	Src1	CacheMisses	353
5	Src2	CacheHits	0
5	Src2	CacheMisses	335
5	Src3	CacheHits	0
5	Src3	CacheMisses	433
5	Src4	CacheHits	0
5	Src4	CacheMisses	455
5	Src5	CacheHits	0
5	Src5	CacheMisses	392
5	Src6	CacheHits	0
5	Src6	CacheMisses	409
5	Src7	CacheHits	0
5	Src7	CacheMisses	340
5	Src8	CacheHits	0
5	Src8	CacheMisses	392
5	Src9	CacheHits	0
5	Src9	CacheMisses	414
5	Dst1	CacheHits	308
5	Dst1	CacheMisses	462
5	Dst2	CacheHits	330
5	Dst2	CacheMisses	437
5	Dst3	CacheHits	323
5	Dst3	CacheMisses	417
5	Dst4	CacheHits	323
5	Dst4	CacheMisses	470
5	Dst5	CacheHits	316
5	Dst5	CacheMisses	455
5	Dst6	CacheHits	306
5	Dst6	CacheMisses	464
5	Dst7	CacheHits	332
5	Dst7	CacheMisses	491
5	Dst8	CacheHits	370
5	Dst8	CacheMisses	379
5	Dst9	CacheHits	377
5	Dst9	CacheMisses	369
6	Rtr1	CacheHits	0
6	Rtr1	CacheMisses	1293
6	Rtr2	CacheHits	0
6	Rtr2	CacheMisses	1136
6	Rtr3	CacheHits	0
6	Rtr3	CacheMisses	1169
6	Rtr7	CacheHits	0
6	Rtr7	CacheMisses	3587
6	Rtr4	CacheHits	538
6	Rtr4	CacheMisses	2341
6	Rtr5	CacheHits	582
6	Rtr5	CacheMisses	2286
6	Rtr6	CacheHits	545
6	Rtr6	CacheMisses	2476
6	Src1	CacheHits	0
6	Src1	CacheMisses	481
6	Src2	CacheHits	0
6	Src2	CacheMisses	445
6	Src3	CacheHits	0
6	Src3	CacheMisses	392
6	Src4	CacheHits	0
6	Src4	CacheMisses	376
6	Src5	CacheHits	0
6	Src5	CacheMisses	359
6	Src6	CacheHits	0
6	Src6	CacheMisses	384
6	Src7	CacheHits	0
6	Src7	CacheMisses	414
6	Src8	CacheHits	0
6	Src8	CacheMisses	402
6	Src9	CacheHits	0
6	Src9	CacheMisses	339
6	Dst1	CacheHits	305
6	Dst1	CacheMisses	475
6	Dst2	CacheHits	272
6	Dst2	CacheMisses	525
6	Dst3	CacheHits	257
6	Dst3	CacheMisses	505
6	Dst4	CacheHits	292
6	Dst4	CacheMisses	463
6	Dst5	CacheHits	329
6	Dst5	CacheMisses	447
6	Dst6	CacheHits	243
6	Dst6	CacheMisses	510
6	Dst7	CacheHits	334
6	Dst7	CacheMisses	463
6	Dst8	CacheHits	330
6	Dst8	CacheMisses	490
6	Dst9	CacheHits	317
6	Dst9	CacheMisses	529
7	Rtr1	CacheHits	0
7	Rtr1	CacheMisses	1155
7	Rtr2	CacheHits	0
7	Rtr2	CacheMisses	1184
7	Rtr3	CacheHits	0
7	Rtr3	CacheMisses	1246
7	Rtr7	CacheHits	0
7	Rtr7	CacheMisses	3582
7	Rtr4	CacheHits	474
7	Rtr4	CacheMisses	2478
7	Rtr5	CacheHits	467
7	Rtr5	CacheMisses	2431
7	Rtr6	CacheHits	442
7	Rtr6	CacheMisses	2555
7	Src1	CacheHits	0
7	Src1	CacheMisses	361
7	Src2	CacheHits	0
7	Src2	CacheMisses	370
7	Src3	CacheHits	0
7	Src3	CacheMisses	403
7	Src4	CacheHits	0
7	Src4	CacheMisses	400
7	Src5	CacheHits	0
7	Src5	CacheMisses	390
7	Src6	CacheHits	0
7	Src6	CacheMisses	398
7	Src7	CacheHits	0
7	Src7	CacheMisses	462
7	Src8	CacheHits	0
7	Src8	CacheMisses	406
7	Src9	CacheHits	0
7	Src9	CacheMisses	389
7	Dst1	CacheHits	303
7	Dst1	CacheMisses	507
7	Dst2	CacheHits	270
7	Dst2	CacheMisses	547
7	Dst3	CacheHits	281
7	Dst3	CacheMisses	568
7	Dst4	CacheHits	279
7	Dst4	CacheMisses	540
7	Dst5	CacheHits	304
7	Dst5	CacheMisses	496
7	Dst6	CacheHits	274
7	Dst6	CacheMisses	541
7	Dst7	CacheHits	289
7	Dst7	CacheMisses	578
7	Dst8	CacheHits	300
7	Dst8	CacheMisses	570
7	Dst9	CacheHits	328
7	Dst9	CacheMisses	495
8	Rtr1	CacheHits	0
8	Rtr1	CacheMisses	1117
8	Rtr2	CacheHits	0
8	Rtr2	CacheMisses	1205
8	Rtr3	CacheHits	0
8	Rtr3	CacheMisses	1145
8	Rtr7	CacheHits	0
8	Rtr7	CacheMisses	3479
8	Rtr4	CacheHits	404
8	Rtr4	CacheMisses	2552
8	Rtr5	CacheHits	395
8	Rtr5	CacheMisses	2522
8	Rtr6	CacheHits	431
8	Rtr6	CacheMisses	2607
8	Src1	CacheHits	0
8	Src1	CacheMisses	341
8	Src2	CacheHits	0
8	Src2	CacheMisses	398
8	Src3	CacheHits	0
8	Src3	CacheMisses	377
8	Src4	CacheHits	0
8	Src4	CacheMisses	445
8	Src5	CacheHits	0
8	Src5	CacheMisses	385
8	Src6	CacheHits	0
8	Src6	CacheMisses	384
8	Src7	CacheHits	0
8	Src7	CacheMisses	352
8	Src8	CacheHits	0
8	Src8	CacheMisses	359
8	Src9	CacheHits	0
8	Src9	CacheMisses	436
8	Dst1	CacheHits	294
8	Dst1	CacheMisses	573
8	Dst2	CacheHits	280
8	Dst2	CacheMisses	545
8	Dst3	CacheHits	297
8	Dst3	CacheMisses	563
8	Dst4	CacheHits	247
8	Dst4	CacheMisses	581
8	Dst5	CacheHits	277
8	Dst5	CacheMisses	552
8	Dst6	CacheHits	285
8	Dst6	CacheMisses	579
8	Dst7	CacheHits	307
8	Dst7	CacheMisses	565
8	Dst8	CacheHits	333
8	Dst8	CacheMisses	574
8	Dst9	CacheHits	299
8	Dst9	CacheMisses	532
9	Rtr1	CacheHits	0
9	Rtr1	CacheMisses	1190
9	Rtr2	CacheHits	0
9	Rtr2	CacheMisses	1250
9	Rtr3	CacheHits	0
9	Rtr3	CacheMisses	1191
9	Rtr7	CacheHits	0
9	Rtr7	CacheMisses	3628
9	Rtr4	CacheHits	375
9	Rtr4	CacheMisses	2564
9	Rtr5	CacheHits	366
9	Rtr5	CacheMisses	2573
9	Rtr6	CacheHits	353
9	Rtr6	CacheMisses	2664
9	Src1	CacheHits	0
9	Src1	CacheMisses	394
9	Src2	CacheHits	0
9	Src2	CacheMisses	397
9	Src3	CacheHits	0
9	Src3	CacheMisses	419
9	Src4	CacheHits	0
9	Src4	CacheMisses	424
9	Src5	CacheHits	0
9	Src5	CacheMisses	403
9	Src6	CacheHits	0
9	Src6	CacheMisses	402
9	Src7	CacheHits	0
9	Src7	CacheMisses	442
9	Src8	CacheHits	0
9	Src8	CacheMisses	399
9	Src9	CacheHits	0
9	Src9	CacheMisses	352
9	Dst1	CacheHits	254
9	Dst1	CacheMisses	596
9	Dst2	CacheHits	223
9	Dst2	CacheMisses	610
9	Dst3	CacheHits	290
9	Dst3	CacheMisses	591
9	Dst4	CacheHits	205
9	Dst4	CacheMisses	638
9	Dst5	CacheHits	246
9	Dst5	CacheMisses	579
9	Dst6	CacheHits	244
9	Dst6	CacheMisses	655
9	Dst7	CacheHits	271
9	Dst7	CacheMisses	593
9	Dst8	CacheHits	289
9	Dst8	CacheMisses	612
9	Dst9	CacheHits	309
9	Dst9	CacheMisses	591
