Time	Node	Type	Packets	
1	Rtr1	CacheHits	7
1	Rtr1	CacheMisses	1629
1	Rtr2	CacheHits	7
1	Rtr2	CacheMisses	1551
1	Rtr3	CacheHits	7
1	Rtr3	CacheMisses	1590
1	Rtr7	CacheHits	9
1	Rtr7	CacheMisses	4702
1	Rtr4	CacheHits	1127
1	Rtr4	CacheMisses	1791
1	Rtr5	CacheHits	1200
1	Rtr5	CacheMisses	1763
1	Rtr6	CacheHits	1086
1	Rtr6	CacheMisses	1804
1	Src1	CacheHits	5
1	Src1	CacheMisses	544
1	Src2	CacheHits	5
1	Src2	CacheMisses	550
1	Src3	CacheHits	5
1	Src3	CacheMisses	557
1	Src4	CacheHits	5
1	Src4	CacheMisses	555
1	Src5	CacheHits	5
1	Src5	CacheMisses	512
1	Src6	CacheHits	5
1	Src6	CacheMisses	523
1	Src7	CacheHits	5
1	Src7	CacheMisses	528
1	Src8	CacheHits	5
1	Src8	CacheMisses	560
1	Src9	CacheHits	5
1	Src9	CacheMisses	537
1	Dst1	CacheHits	79
1	Dst1	CacheMisses	519
1	Dst2	CacheHits	68
1	Dst2	CacheMisses	541
1	Dst3	CacheHits	82
1	Dst3	CacheMisses	515
1	Dst4	CacheHits	77
1	Dst4	CacheMisses	503
1	Dst5	CacheHits	84
1	Dst5	CacheMisses	490
1	Dst6	CacheHits	85
1	Dst6	CacheMisses	529
1	Dst7	CacheHits	60
1	Dst7	CacheMisses	532
1	Dst8	CacheHits	60
1	Dst8	CacheMisses	550
1	Dst9	CacheHits	84
1	Dst9	CacheMisses	536
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	1271
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	1123
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	1090
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	3486
2	Rtr4	CacheHits	512
2	Rtr4	CacheMisses	2326
2	Rtr5	CacheHits	491
2	Rtr5	CacheMisses	2417
2	Rtr6	CacheHits	418
2	Rtr6	CacheMisses	2520
2	Src1	CacheHits	0
2	Src1	CacheMisses	429
2	Src2	CacheHits	0
2	Src2	CacheMisses	451
2	Src3	CacheHits	0
2	Src3	CacheMisses	396
2	Src4	CacheHits	0
2	Src4	CacheMisses	402
2	Src5	CacheHits	0
2	Src5	CacheMisses	377
2	Src6	CacheHits	0
2	Src6	CacheMisses	326
2	Src7	CacheHits	0
2	Src7	CacheMisses	348
2	Src8	CacheHits	0
2	Src8	CacheMisses	369
2	Src9	CacheHits	0
2	Src9	CacheMisses	371
2	Dst1	CacheHits	389
2	Dst1	CacheMisses	367
2	Dst2	CacheHits	401
2	Dst2	CacheMisses	373
2	Dst3	CacheHits	437
2	Dst3	CacheMisses	336
2	Dst4	CacheHits	436
2	Dst4	CacheMisses	325
2	Dst5	CacheHits	417
2	Dst5	CacheMisses	393
2	Dst6	CacheHits	408
2	Dst6	CacheMisses	428
2	Dst7	CacheHits	414
2	Dst7	CacheMisses	398
2	Dst8	CacheHits	463
2	Dst8	CacheMisses	412
2	Dst9	CacheHits	382
2	Dst9	CacheMisses	437
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	1158
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	1211
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	1187
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	3563
3	Rtr4	CacheHits	207
3	Rtr4	CacheMisses	2714
3	Rtr5	CacheHits	165
3	Rtr5	CacheMisses	2698
3	Rtr6	CacheHits	141
3	Rtr6	CacheMisses	2850
3	Src1	CacheHits	0
3	Src1	CacheMisses	400
3	Src2	CacheHits	0
3	Src2	CacheMisses	363
3	Src3	CacheHits	0
3	Src3	CacheMisses	393
3	Src4	CacheHits	0
3	Src4	CacheMisses	427
3	Src5	CacheHits	0
3	Src5	CacheMisses	394
3	Src6	CacheHits	0
3	Src6	CacheMisses	395
3	Src7	CacheHits	0
3	Src7	CacheMisses	401
3	Src8	CacheHits	0
3	Src8	CacheMisses	416
3	Src9	CacheHits	0
3	Src9	CacheMisses	377
3	Dst1	CacheHits	513
3	Dst1	CacheMisses	381
3	Dst2	CacheHits	513
3	Dst2	CacheMisses	407
3	Dst3	CacheHits	494
3	Dst3	CacheMisses	401
3	Dst4	CacheHits	497
3	Dst4	CacheMisses	398
3	Dst5	CacheHits	511
3	Dst5	CacheMisses	391
